R	8B1_10A1	8B1_11A1	11B1_8B1	8B2_10A1	8B2_11A1	11B2_8B2	8A2_11B1	8A2_11B2	11A2_8B1	11A2_8B2
3.24	1002.12774481409	1706.8827292167698	1035.6415208277904	1002.12774481409	1706.8827292167698	1035.6437155758322	951.7363697885303	951.7385645365721	1002.252845352632	1002.252845352632
3.28	973.3063364193804	1680.831090629188	1005.0028624773113	973.3063364193804	1680.831090629188	1005.0050572253531	922.0414523221989	922.0436470702407	973.4446054212021	973.4446054212021
3.33	937.2510441952036	1647.6992005001812	966.4433647343976	937.2510441952036	1647.6992005001812	966.4455594824394	894.7717295698822	894.773924317924	937.4090659294015	937.4090659294015
3.37	908.7105633251776	1621.0286434640439	935.701553300838	908.7105633251776	1621.0286434640439	935.7037480488798	876.3204974102409	876.3226921582827	908.8883377667953	908.8883377667953
3.42	873.9896768619947	1587.9845431568683	897.9628906765429	873.9896768619947	1587.9845431568683	897.9672801726265	855.351891243612	855.3562807396956	874.1937882551574	874.1937882551574
3.47	841.2572305271169	1556.127800616683	861.8988194851408	841.2572305271169	1556.127800616683	861.8988194851408	837.0608756161091	837.0608756161091	841.4920683679084	841.4920683679084
3.53	806.944566875216	1521.685646930171	823.1483788123733	806.944566875216	1521.685646930171	823.1483788123733	818.9761660799122	818.9761660799122	807.2254943999142	807.2254943999142
3.58	785.5282324824948	1499.0643968110526	797.6498162820062	785.5282324824948	1499.0643968110526	797.6498162820062	807.205741667538	807.205741667538	785.8530549181014	785.8530549181014
3.64	771.332613381077	1481.9585441276577	778.0639002833923	771.332613381077	1481.9585441276577	778.0639002833923	796.9299394984264	796.9299394984264	771.7210834849247	771.7210834849247
3.7	767.8100455946842	1473.7699456987903	768.6199069730937	767.8100455946842	1473.7699456987903	768.6199069730937	790.536643544925	790.536643544925	768.2731370570691	768.2731370570691
3.77	772.3773126501765	1470.464657768869	765.7733210344304	772.3773126501765	1470.464657768869	765.7711262863886	787.6220204419224	787.6198256938806	772.947946666769	772.947946666769
3.83	781.217750748212	1470.3395572303416	767.6454396163608	781.217750748212	1470.3395572303416	767.6454396163608	788.3067812817899	788.3067812817899	781.8893430998432	781.8893430998432
3.9	795.6152864697942	1471.5927573886584	773.507606993051	795.6152864697942	1471.5927573886584	773.507606993051	792.4526570377639	792.4526570377639	796.4251478731603	796.4251478731603
3.98	816.1010484167055	1473.5504710693494	784.040194483372	816.1010484167055	1473.5504710693494	784.040194483372	801.1131259461399	801.1131259461399	817.079905269522	817.079905269522
4.06	839.3280485210707	1474.7751395031519	805.3489862969436	839.3280485210707	1474.7751395031519	805.3489862969436	820.9338797855453	820.9338797855453	840.4868745635467	840.4868745635467
4.14	864.0189443961135	1474.4942119784682	854.0855226469284	864.0189443961135	1474.4942119784682	854.0855226469284	868.7442331858038	868.7442331858038	865.3555449051637	865.3555449051637
4.23	891.8790539472975	1471.52472024929	904.9904683398345	891.8790539472975	1471.52472024929	904.9904683398345	919.4867676484282	919.4867676484282	893.4065973612596	893.4065973612596
4.32	918.101882707444	1464.9690130405652	949.7676823177462	918.101882707444	1464.9690130405652	949.7676823177462	965.2625912115182	965.2625912115182	919.8006163438404	919.8006163438404
4.42	943.677261369332	1452.9944772350282	991.4920042407175	943.677261369332	1452.9944772350282	991.4920042407175	1009.6337771511317	1009.6337771511317	945.542795707137	945.542795707137
4.53	966.379717091113	1434.2667070467724	1027.5736334164249	966.379717091113	1434.2667070467724	1027.5736334164249	1050.3485157736577	1050.3485157736577	968.3966889439471	968.3966889439471
4.64	983.5009329858294	1410.8443745414115	1054.4636651069595	983.5009329858294	1410.8443745414115	1054.4636651069595	1083.0238987093617	1083.0238987093617	985.6408106291638	985.6408106291638
4.76	997.062270352515	1382.0273556178145	1075.5090873552108	997.062270352515	1382.0273556178145	1075.5090873552108	1110.6074701820326	1110.6074701820326	999.3140800461406	999.3140800461406
4.89	1007.7331268696144	1349.5912000439275	1091.29589751389	1007.7331268696144	1349.5912000439275	1091.29589751389	1132.6185808447626	1132.6185808447626	1010.081505427137	1010.081505427137
5.03	1016.4901645919745	1315.6275010560785	1102.8358735316433	1016.4901645919745	1315.6275010560785	1102.8358735316433	1149.195499624533	1149.195499624533	1018.9197487521742	1018.9197487521742
5.19	1024.7555791773484	1279.8663048448507	1111.5226793915645	1024.7555791773484	1279.8663048448507	1111.5226793915645	1161.3478098966152	1161.3478098966152	1027.257589948029	1027.257589948029
5.35	1032.224300847578	1248.4287588561565	1117.0095451526722	1032.224300847578	1248.4287588561565	1117.0095451526722	1168.092265287196	1168.092265287196	1034.7811802693905	1034.7811802693905
5.54	1040.8123430955457	1217.118508129075	1120.6747714619123	1040.8123430955457	1217.118508129075	1120.6747714619123	1170.833503394737	1170.833503394737	1043.4131174781796	1043.4131174781796
5.74	1049.5781598100875	1190.8122789683548	1122.175977924344	1049.5781598100875	1190.8122789683548	1122.175977924344	1169.3893603314937	1169.3893603314937	1052.2930609910545	1052.2930609910545
5.96	1059.092385032738	1168.9328531132196	1121.993813986628	1059.092385032738	1168.9328531132196	1121.993813986628	1164.3721703018527	1164.3721703018527	1061.8467916285445	1061.8467916285445
6.21	1069.300150087438	1151.236613705827	1120.532112964007	1069.300150087438	1151.236613705827	1120.5343077120488	1156.431578177071	1156.4337729251129	1072.085283130873	1072.085283130873
6.5	1079.7976216340467	1137.7060027618136	1118.3395614175824	1079.7998163820885	1137.7081975098554	1118.3417561656242	1146.6210622183717	1146.6210622183717	1082.606896905927	1082.6090916539688
6.82	1089.287704628252	1128.5209894957952	1116.1755415457883	1089.287704628252	1128.5209894957952	1116.1755415457883	1136.9685679938848	1136.9685679938848	1092.1079536153848	1092.1079536153848
7.19	1097.5223927659827	1122.380089342434	1114.3648758591007	1097.5223927659827	1122.380089342434	1114.3648758591007	1128.272983141811	1128.272983141811	1100.3426417531155	1100.3426417531155
7.62	1104.8133399696526	1119.3293919856515	1114.9091729491192	1104.8133399696526	1119.3293919856515	1114.9091729491192	1120.3236120747606	1120.3236120747606	1105.8075600338052	1105.8075600338052
8.14	1110.2672845101333	1117.7491746436717	1115.4512752661394	1110.2672845101333	1117.7491746436717	1115.4512752661394	1114.4416919656942	1114.4416919656942	1109.9578252858628	1109.9578252858628
8.76	1111.527068887648	1119.0989436160016	1115.802434678233	1111.527068887648	1119.0989436160016	1115.802434678233	1110.7632971931453	1110.7632971931453	1112.6376104981755	1112.6376104981755
9.55	1112.7056476375292	1119.436934539859	1115.9889881120034	1112.7056476375292	1119.436934539859	1115.9889881120034	1108.730962104004	1108.730962104004	1114.1563749449124	1114.1563749449124
10.56	1113.2236078009591	1119.562035103343	1116.0570252513862	1113.225802524059	1119.564229826443	1116.0614147225278	1107.8750110417022	1107.877205789744	1114.8082146140805	1114.8104093371803
11.96	1113.388213754326	1119.5883720548882	1116.074583210764	1113.388213754326	1119.5883720548882	1116.074583210764	1107.6204204685346	1107.6204204685346	1115.0101312592014	1115.0101312592014
14.03	1113.4211349499965	1119.5839825588046	1116.074583235706	1113.4211349499965	1119.5839825588046	1116.074583235706	1107.5787203056534	1107.5787203056534	1115.043052479814	1115.043052479814
17.58	1113.4233296730818	1119.5795930627355	1116.0723884627223	1113.4233296730818	1119.5795930627355	1116.0723884627223	1107.5809150287532	1107.5809150287532	1115.0452472028992	1115.0452472028992
25.83	1113.42552444608	1119.5773983146937	1116.0745832357206	1113.4233296980383	1119.575203566652	1116.0723884876788	1107.5809150537098	1107.5809150537098	1115.0452472278557	1115.043052479814
