R	1A1	2A1	3A1	4A1	5A1	6A1	7A1	8A1	9A1	10A1	11A1	12A1	1B1	2B1	3B1	4B1	5B1	6B1	7B1	8B1	9B1	10B1	11B1	12B1	1B2	2B2	3B2	4B2	5B2	6B2	7B2	8B2	9B2	10B2	11B2	12B2	1A2	2A2	3A2	4A2	5A2	6A2	7A2	8A2	9A2	10A2	11A2	12A2
3.83	93400.74156003028	93961.63092446938	95488.34254042135	105310.99764318779	105546.57293206162	105679.960833186	106301.05647810546	106650.0321135379	107119.72537970913	107221.61428194957	107910.7360884317	109171.59808508464	93434.85450176016	93995.62754465289	95511.07572259076	104257.99567915336	105236.98640845792	105446.96656596244	105830.89573097575	106440.39653120136	106617.92297517262	107091.4899685673	107208.04197081772	108220.81423519738	93434.85450176016	93995.62754465289	95511.07133309467	104257.99567915336	105236.98640845792	105446.96656596244	105830.89573097575	106440.39653120136	106617.92297517262	107091.4899685673	107208.04197081772	108220.81423519738	93400.74156003028	93447.94396869723	94749.07517044473	104257.5128349586	105323.96639908242	105545.27144749628	105714.78926222834	106419.73518953593	106652.38049209543	107024.01029881771	107222.2858743012	108179.01090241977
3.9	93375.13326019766	93935.4344326109	95460.56144174974	105317.13854334115	105549.61923992232	105680.45684584406	106291.39959438489	106634.78521099812	107106.76759755472	107186.97021159298	107862.94768251185	109144.30641482695	93407.20508789616	93967.82449852582	95484.23178058413	104255.29833593177	105243.79451149177	105451.35825332435	105832.86222367355	106391.35492512319	106606.93826993517	107089.14817425389	107164.86253211624	108159.68616126338	93407.20508789616	93967.82449852582	95484.22958583609	104255.29833593177	105243.79451149177	105451.36044807239	105832.86222367355	106391.35492512319	106606.93826993517	107089.14817425389	107164.86253211624	108159.68396651535	93375.13326019766	93419.4034878272	94721.86251106663	104254.80890751783	105330.06120955186	105548.37920825224	105715.01312632891	106372.40987507848	106637.02824172453	107017.77941406953	107187.78007299635	108119.7834787673
3.98	93348.49123486111	93908.07911473488	95431.2835261118	105323.40015453695	105552.09271899343	105679.74574805264	106279.40750061999	106613.75295721315	107092.04304462452	107152.11983509519	107809.56925774783	109113.39780269198	93378.29808437773	93938.7353310697	95456.06001708558	104251.39827175679	105250.92743696124	105455.3856127859	105833.28580969616	106336.01878667848	106591.47408751398	107087.52625674903	107120.05898116186	108091.50636743764	93378.29808437773	93938.73313632167	95456.05782233753	104251.39827175679	105250.92743696124	105455.3856127859	105833.28580969616	106336.01878667848	106591.47408751398	107087.52625674903	107120.05898116186	108091.5041726896	93348.49123486111	93389.52860119617	94693.46468869451	104250.90006435069	105336.2657573485	105550.92072446272	105713.47899867083	106318.94585521572	106615.85552416474	107012.42423311605	107153.098691948	108053.94767400301
4.06	93324.46315237049	93883.3135975013	95404.5449319363	105328.8979940133	105553.56758850432	105677.76608689156	106266.58798746738	106589.19374609581	107077.54016107181	107122.22519575674	107757.67228673882	109082.93252931198	93352.10378726729	93912.3500910294	95430.41221181318	104246.72126739906	105257.41071753453	105458.41216793918	105831.60463404408	106282.89714723566	106572.54001118452	107078.85920359653	107088.24613353261	108025.4379195806	93352.10378726729	93912.3500910294	95430.40782234205	104246.72126739906	105257.41071753453	105458.41216793918	105831.60463404408	106282.89714723566	106572.54001118452	107078.85920359653	107088.24613353261	108025.4379195806	93324.46315237049	93362.42348437227	94667.77737800729	104246.22086524492	105341.70433867765	105552.46363111296	105709.9783783399	106267.31225374706	106591.14487555734	107008.37053670295	107123.38402179921	107990.28247332966
4.14	93302.85368029986	93860.95791167059	95380.19861122924	105333.6781514541	105554.12724883061	105674.6232101919	106253.16930859862	106561.73966463281	107063.44550035532	107097.1677772333	107707.64304481566	109053.49000769571	93328.4444221731	93888.50197775337	95407.13253783068	104241.38364440494	105263.29702711474	105460.50376115057	105827.60800103015	106233.14883283719	106550.17335163856	107045.29933792388	107087.23435548412	107961.86928774622	93328.4444221731	93888.50197775337	95407.1281483346	104241.38364440494	105263.29702711474	105460.50376115057	105827.60800103015	106233.14883283719	106550.17335163856	107045.29933792388	107087.23435548412	107961.86709299817	93302.85368029986	93337.91694718297	94644.61622029424	104240.8832422508	105346.42084847517	105553.09791279779	105704.4454228949	106218.49012229832	106563.53935660425	107005.18376506741	107098.50437774236	107929.20268380268
4.23	93281.20909228553	93838.47493057826	95355.50113111007	105338.25639224981	105553.7760894185	105669.84524747418	106237.62831004588	106528.35318393064	107048.23590848233	107074.20195197116	107653.84761827315	109021.80665010108	93304.64459327914	93864.48925847409	95383.57852051771	104234.72478411312	105269.26234754956	105461.81621943117	105820.04271052097	106182.32289802386	106521.35413796692	107012.98608816543	107087.3133663637	107893.66096222088	93304.64459327914	93864.48925847409	95383.57632576967	104234.72478411312	105269.26234754956	105461.8184141792	105820.04271052097	106182.32289802386	106521.35413796692	107012.98608816543	107087.3133663637	107893.66096222088	93281.20909228553	93313.24141454422	94621.3584937672	104234.22877145506	105350.92227313932	105552.83673800547	105695.73228008344	106167.82659871527	106529.9904646718	107002.25158400505	107075.72949538512	107863.88922867292
4.32	93262.11699422187	93818.57077638815	95333.46368352075	105342.04891384563	105552.48557859338	105663.87334279522	106221.90295280742	106493.38868060957	107033.79228307682	107055.9372732453	107602.80440357843	108991.49939845527	93283.57502880243	93843.21119310815	95362.60333013191	104227.52382150428	105274.60216529171	105462.08836798865	105808.91315203755	106137.83539053786	106489.49300593068	106986.71278020035	107087.6030728556	107829.17273170582	93283.57502880243	93843.21119310815	95362.59894063583	104227.52382150428	105274.60216529171	105462.09056273669	105808.91315203755	106137.83539053786	106489.49300593068	106986.71278020035	107087.6030728556	107829.17273170582	93262.11699422187	93291.38174139652	94600.80249990792	104227.03878258643	105354.62700488836	105551.64938023846	105684.32179407534	106122.34048164409	106494.88110810478	106999.70348355045	107057.6360068817	107802.34634768355
4.42	93243.60430919193	93799.19555605177	95311.82787449857	105345.40907042669	105550.10208409214	105656.04029324959	106204.54250957583	106453.9820107965	107018.75388142627	107040.13729464829	107549.45451051398	108959.78311966496	93263.07390361922	93822.48620377448	95342.05392054172	104219.06307451794	105279.87614066749	105461.25875387786	105792.22430118255	106096.46003327896	106451.8245751938	106963.6152701306	107087.95203751967	107762.06836357186	93263.07390361922	93822.48400905138	95342.04953104563	104219.06307451794	105279.87614066749	105461.25875387786	105792.22430118255	106096.46003327896	106451.8245751938	106963.6152701306	107087.95203751967	107762.06836357186	93243.60430919193	93270.09928653449	94580.83469807453	104218.5977883075	105357.87522941914	105549.3953757968	105668.56790513729	106078.31826036854	106455.33177976884	106997.06539850101	107042.0028289861	107738.54946222754
4.53	93226.25922917167	93780.9330720989	95291.19506453272	105348.15908755136	105546.51367391442	105646.22758254287	106185.9508136663	106411.30955849329	107003.5025893904	107027.01490651554	107494.9018964712	108927.34476934304	93243.68990429067	93802.86297710905	95322.47019929113	104209.41277504149	105284.9723415767	105459.06400758341	105769.04778025817	106060.63518942443	106409.30356038065	106944.14348095526	107088.20882284085	107693.87320653477	93243.7952521218	93802.93759849254	95322.48775727546	104209.41277504149	105284.9723415767	105459.06400758341	105769.04778025817	106060.63518942443	106409.30356038065	106944.14348095526	107088.20882284085	107693.87540128281	93226.25922917167	93250.00199466647	94562.04986448711	104208.97821527868	105360.47380902877	105545.9737663205	105647.8582790399	106037.8603070672	106412.53203217905	106994.17272287843	107029.03187836838	107673.99758404425
4.64	93211.58076592539	93765.4074367575	95273.49224085624	105349.99609018958	105542.11759705644	105635.4404044794	106168.21726356716	106370.45216137284	106989.60545582294	107017.26145395602	107444.6048955116	108897.47866170417	93227.3324601154	93786.2465528895	95305.71331129676	104199.61542757104	105289.42328706087	105455.6204506267	105742.15555381961	106033.76052097019	106367.23027379361	106929.38161735827	107088.22418607715	107631.54241162243	93227.3324601154	93786.24435814147	95305.71111654871	104199.61542757104	105289.42328706087	105455.62264537474	105742.15555381961	106033.76052097019	106367.23027379361	106929.38161735827	107088.22418607715	107631.54241162243	93211.58076592539	93232.9312579268	94546.12917484764	104199.22256797111	105362.1308425023	105541.77741138454	105624.3349881995	106005.20028736778	106371.5692872275	106991.11763602556	107019.40133159935	107615.26617304984
4.76	93198.07429718488	93751.08891189053	95257.09748601417	105351.07810012548	105536.63512081637	105622.8930398843	106150.15889100745	106328.79587658924	106975.9607180806	107009.45693610997	107394.42202137527	108867.77277052258	93212.3774588405	93771.0369610165	95290.23596038732	104189.03675039683	105293.67231589991	105450.55278141706	105710.80799242573	106012.39466575746	106323.25194745393	106917.19858063856	107087.90375311267	107570.07195724355	93212.3774588405	93771.0369610165	95290.23376563928	104189.03675039683	105293.67231589991	105450.55278141706	105710.80799242573	106012.39466575746	106323.25194745393	106917.19858063856	107087.90375311267	107570.07195724355	93198.07429718488	93217.42976481385	94531.59556484732	104188.69656472493	105362.96704083226	105536.56927842504	105596.6350951555	105977.29628293063	106329.82960209317	106987.46777292764	107011.7087458036	107557.62774573152
4.89	93186.09098238719	93738.31987791792	95242.34001188831	105351.21197965619	105530.20231939811	105608.79398964677	106132.28268238544	106287.67510992843	106962.79662976002	107003.44113649515	107345.29920966947	108838.78895089758	93198.9807274272	93757.39661277024	95276.29932138008	104177.836960026	105297.58993805922	105443.63055160984	105677.05937857126	105995.70800962554	106278.98610932047	106907.2717431335	107087.00390713943	107510.87087054263	93198.9807274272	93757.3944180222	95276.29712663204	104177.836960026	105297.58993805922	105443.63055160984	105677.05937857126	105995.70800962554	106278.98610932047	106907.2717431335	107087.00390713943	107510.87087054263	93186.09098238719	93203.5084890429	94518.61583521248	104177.56261674545	105362.79365588672	105530.48105217476	105565.7835464197	105954.38532629466	106288.63421404887	106983.01463269544	107005.78951505267	107502.40134458906
5.03	93175.74714307871	93727.23860386648	95229.4063719374	105350.31652315408	105523.03866748101	105593.50977641523	106115.2163351668	106248.28599807473	106950.36119724016	106999.00555422231	107298.14289068642	108811.04516291773	93187.39905119665	93745.57131970675	95264.10311619706	104166.36941061875	105301.17395876581	105434.71988162439	105643.2339486102	105982.51538963034	106236.0239505004	106899.24994540605	107085.35126316198	107455.2362465889	93187.39905119665	93745.57131970675	95264.10092144902	104166.36941061875	105301.17395876581	105434.72207637243	105643.23175386216	105982.51538963034	106236.0239505004	106899.24994540605	107085.35126316198	107455.2362465889	93175.74714307871	93191.47250031718	94507.40726587446	104166.16968869673	105361.50533980964	105523.74976527244	105533.23106929944	105936.15576353745	106249.18145457684	106977.58044083742	107001.43513838251	107450.77871686062
5.19	93166.57749304897	93717.34907702822	95217.72593211987	105348.16567179549	105514.9598063544	105576.36002884587	106098.28167270585	106209.3446144721	106938.03550202253	106995.75294022042	107250.86366588793	108783.3386856296	93177.11447003538	93735.02775847624	95253.10743721941	104154.23685305407	105304.5955682421	105423.03285756274	105609.37120793243	105970.99736104308	106193.27468206565	106892.40014220931	107082.52004043464	107401.21037167675	93177.11447003538	93735.02775847624	95253.10524249633	104154.23685305407	105304.5955682421	105423.03285756274	105609.36901318439	105970.99736104308	106193.27468206565	106892.40014220931	107082.52004043464	107401.21037167675	93166.57749304897	93180.77969634463	94497.46287038506	104154.11614201163	105358.83433353959	105498.44434044493	105516.23714869129	105921.17223053802	106210.18081280205	106970.54188945887	106998.2549509911	107400.88335446815
5.35	93159.66404220895	93709.83426569903	95208.71649857238	105345.04474255128	105507.36817889367	105560.07062180998	106084.01582176692	106176.40366724799	106927.42390365264	106993.83692670261	107210.04138471119	108759.43570367752	93169.33628914086	93727.01912923703	95244.64230076193	104143.29165325641	105307.42240147336	105410.26162884208	105581.08970710669	105961.61262585504	106157.19963713405	106887.25126737208	107078.62217100771	107356.4704683407	93169.33628914086	93727.01693448899	95244.64010601389	104143.29165325641	105307.42240147336	105410.26382359012	105581.08970710669	105961.61262585504	106157.19963713405	106887.25126737208	107078.62217100771	107356.4704683407	93159.66404220895	93172.68986150275	94489.95464329999	104143.2433688494	105355.13618603467	105467.19115311702	105509.26882920014	105910.52990572051	106177.19158117095	106962.70225566911	106996.39380612443	107359.66601896839
5.54	93153.96648081057	93703.50681211188	95200.83296984674	105340.45552804034	105499.42758679384	105542.34585067804	106070.20647804625	106144.21332328004	106916.64769932938	106992.77686422218	107169.08302925571	108735.29568911166	93162.74107651728	93720.14518381185	95237.18674757995	104131.9316464283	105310.16144485783	105394.58894553165	105554.2150386774	105951.96452112663	106122.40193453935	106882.6357159096	107072.63929258854	107314.04821711456	93162.74107651728	93720.14298906381	95237.18455283191	104131.9316464283	105310.16144485783	105394.58894553165	105554.2150386774	105951.96452112663	106122.40193453935	106882.6357159096	107072.63929258854	107314.04821711456	93153.96648081057	93165.77202114169	94483.64035817616	104131.95359388377	105349.8139262519	105435.11932544349	105502.09420354285	105901.80578919381	106144.94636852693	106952.7534707086	106995.37763860481	107320.47443428868
5.74	93149.64722008412	93698.67837026408	95194.77108057297	105334.98841501161	105492.1651712648	105525.7623476292	106058.62919131179	106116.9633532102	106906.96008916118	106992.33133071916	107133.56544987742	108714.24148784629	93157.83142904185	93715.02045120306	95231.5901445166	104121.85337140823	105312.43959152795	105378.54315532869	105532.39926044061	105942.75317090907	106094.01508590742	106878.9287894125	107064.92914883341	107280.12182881846	93157.83142904185	93715.02045120306	95231.58794976855	104121.85337140823	105312.43959152795	105378.54535007673	105532.39926044061	105942.75317090907	106094.01508590742	106878.9287894125	107064.92914883341	107280.11963407042	93149.64722008412	93160.65167802898	94478.92165363059	104121.9214085476	105343.60279423608	105407.04193603585	105495.73821825613	105895.53978850192	106117.7249301816	106941.66780713611	106995.04623190012	107288.63744445593
5.96	93146.54823832033	93695.17116566407	95190.27185065685	105328.79484095518	105485.82235446633	105510.24549130492	106048.91085469598	106093.55199442008	106897.88481319742	106992.46959974593	107102.31006782642	108695.3403327125	93154.27374528682	93711.26524029898	95227.38940008455	104112.8417431127	105314.3819419973	105362.51931258121	105514.21359259433	105933.3772147132	106070.8605124385	106875.75299151719	107055.37102869982	107253.10230711826	93154.27374528682	93711.26524029898	95227.3872053365	104112.8417431127	105314.3819419973	105362.51931258121	105514.21359259433	105933.3772147132	106070.8605124385	106875.75299151719	107055.37102869982	107253.10230711826	93146.54823832033	93156.93158306861	94475.51101789449	104112.9383119267	105336.66081167152	105382.18643418248	105490.20526283607	105890.99885839797	106094.28503969191	106929.5703655401	106995.22400634174	107262.45631583373
6.21	93144.44128187267	93692.71524455234	95186.96656272691	105322.10305946768	105480.32451498997	105495.85015030642	106040.73761947844	106073.39105490879	106889.18264412617	106992.97439139616	107074.91085501455	108678.3112961856	93151.81562942703	93708.6381289648	95224.36284493127	104104.90992998007	105316.01702799041	105347.11877780329	105498.89426344403	105923.67424130872	106052.44220147454	106872.88006860203	107044.20635427273	107232.21051708316	93151.81562942703	93708.63593421676	95224.36065018323	104104.90992998007	105316.01702799041	105347.11877780329	105498.89426344403	105923.67424130872	106052.44220147454	106872.88006860203	107044.20854902077	107232.21051708316	93144.44128187267	93154.34836667031	94473.17141832913	104105.01527778624	105329.25134817345	105360.3618769785	105485.4799740464	105887.77477609566	106074.09117898495	106916.73109968008	106995.75952443959	107241.11021332841
6.5	93143.17710799907	93691.16136418685	95184.7257267735	105315.33446187363	105475.73968997512	105482.97357377961	106034.08973292683	106056.40371856971	106880.87772412598	106993.72279987932	107051.63118100709	108663.2355838433	93150.29247550917	93706.96353753189	95222.32831511906	104098.22692748475	105317.25705963555	105333.21286524368	105486.11645047927	105913.92517824528	106038.46605705246	106870.18272540538	107032.26473966286	107216.81217702835	93150.29247550917	93706.96134278385	95222.32612037101	104098.22692748475	105317.25705963555	105333.21286524368	105486.11645047927	105913.92298349724	106038.4682518005	106870.18272540538	107032.26473966286	107216.81217702835	93143.17710799907	93152.7330333846	94471.73605425804	104098.33008056783	105321.83530043124	105341.78334955723	105481.59088361161	105885.64367744449	106057.0731161733	106903.80184922524	106996.5320751512	107224.19749834787
6.82	93142.60866870556	93690.38661872718	95183.46813714402	105309.37353093488	105472.29832776643	105472.65387667462	106029.20861715099	106043.35375704747	106873.63067183323	106994.54802449403	107033.78130936157	108651.0393786603	93149.55943023734	93706.1141707137	95221.19582602811	104093.24704814686	105317.21755422073	105322.9875422296	105476.34324521232	105905.26031986577	106028.96500031804	106867.78606244085	107021.43586141156	107206.57588029902	93149.55943023734	93706.11197596566	95221.19363128007	104093.24704814686	105317.21755422073	105322.9875422296	105476.34324521232	105905.26031986577	106028.96500031804	106867.78606244085	107021.43586141156	107206.57588029902	93142.60866870556	93151.94292471361	94471.06007238537	104093.33703274169	105315.35860410208	105327.51749859334	105478.69820798903	105884.46729341768	106043.99462297643	106892.36283151756	106997.36827348116	107211.99470892074
7.19	93142.4879576631	93690.12105443877	95182.86238715878	105304.36292512441	105464.56843130388	105469.73266935245	106025.68165984357	106033.33693494758	106867.37564488154	106995.37544385677	107020.23314043322	108641.13009911461	93149.34434510396	93705.8091009855	95220.68225538573	104089.68936439182	105311.63192487262	105320.52503687375	105468.8854972823	105897.85305109079	106022.54536738804	106865.64618479752	107012.21792694989	107199.73046659837	93149.34434510396	93705.8091009855	95220.6800606377	104089.68936439182	105311.63192487262	105320.52503687375	105468.88769203034	105897.85305109079	106022.54536738804	106865.64618479752	107012.21792694989	107199.73046659837	93142.4879576631	93151.69272363654	94470.87790844767	104089.76179100233	105309.94855447252	105316.71056782246	105476.5583303457	105883.94494380808	106033.94487968087	106882.61596320217	106998.1956928439	107203.15866031879
7.62	93142.63500565711	93690.17153359382	95182.68900218829	105300.57259827663	105458.75893785521	105467.95273008844	106023.33986555511	106026.12060910245	106862.41332350305	106996.12824183602	107010.64429385202	108633.59992454913	93149.44310869096	93705.85080117334	95220.57690757957	104087.43755467325	105308.80289689334	105316.0301964537	105465.79748923377	105891.31490186637	106018.78357223983	106862.7469249308	107006.22407481549	107195.36950568408	93149.44310869096	93705.85080117334	95220.57471283153	104087.43755467325	105308.80289689334	105316.0301964537	105465.79748923377	105891.31490186637	106018.78357223983	106862.7469249308	107006.22407481549	107195.36950568408	93142.63500565711	93151.77612398725	94470.99642474209	104087.49461807241	105303.13386719453	105314.62116933416	105470.86296369536	105885.90046274073	106026.05476671112	106876.98643894316	106997.12246190017	107197.12969221573
8.14	93142.9049594416	93690.38442397914	95182.77240256395	105297.9827976342	105454.92691079465	105466.79390404596	106021.21535112312	106021.92425419144	106858.78979735667	106996.77788673219	107004.25977686573	108628.1920696676	93149.69550451607	93706.0658863067	95220.7020081181	104086.41041341342	105306.9044413349	105312.97291487776	105463.90561791946	105886.51060222206	106016.67881054021	106860.74970581035	107001.9618774882	107192.72483639052	93149.69550451607	93706.0658863067	95220.69981337005	104086.41041341342	105306.9044413349	105312.97291487776	105463.90561791946	105886.51060222206	106016.6810052633	106860.74970581035	107001.9618774882	107192.72483639052	93142.9049594416	93152.02193559319	94471.25759955937	104086.45650307239	105298.47661554422	105313.57427534198	105466.78073558267	105887.5201855225	106020.6732488061	106872.98980592922	106996.46842750792	107193.21426482941
8.76	93143.18588699124	93690.63901455229	95182.96554024186	105296.52329135961	105455.30879665437	105463.61591140261	106016.08183954711	106023.58128764002	106856.56651936262	106995.12743752774	107002.6993122561	108624.81435512716	93149.97423729273	93706.32706112397	95220.91489850343	104085.97365890257	105305.79609447242	105311.39928177989	105462.91578732643	105883.6003686401	106015.6714219878	106859.66330637837	106999.40280331833	107191.32019876706	93149.97423729273	93706.32486637593	95220.91270375538	104085.97365890257	105305.79609447242	105311.39928177989	105462.91578732643	105883.6003686401	106015.6714219878	106859.66111163032	106999.40280331833	107191.32019876706	93143.18588699124	93152.30066836983	94471.54072183209	104086.01535906545	105295.90217813807	105313.09582066824	105464.47186246492	105888.63950612518	106017.5303720815	106870.55583227295	106996.23797913827	107190.99976580258
9.55	93143.4251143281	93690.8672681739	95183.17184638305	105295.84730948694	105455.15955391234	105462.50536976712	106013.851977284	106024.0838845422	106855.39013533582	106994.79164132697	107001.5229282293	108622.94004177224	93150.21565937763	93706.56189896475	95221.12998363678	104085.94732195104	105305.2759395859	105310.71671566309	105462.48342231166	105882.08599368944	106015.26539389962	106859.1826569566	106998.07498180144	107190.66835912285	93150.21565937763	93706.5597042167	95221.12778888874	104085.94732195104	105305.2759395859	105310.71671566309	105462.48342231166	105882.08599368944	106015.26539389962	106859.1826569566	106998.07498180144	107190.66835912285	93143.4251143281	93152.54209045475	94471.78214391701	104085.98243786978	105294.69726243663	105312.92682519385	105463.35912608141	105889.34401969744	106015.90845457662	106869.27190569193	106996.24236863435	107189.90019790731
10.56	93143.58752555838	93691.0252899081	95183.3276733692	105295.65417180904	105455.18808561192	105462.1256786804	106013.01138945796	106024.34725410752	106854.95118607693	106994.7499411641	107001.08836846649	108622.16310158948	93150.38026535595	93706.72211544699	95221.28581062294	104086.06803299348	105305.14206008016	105310.52796748128	105462.3802692286	105881.52633336314	106015.17979880088	106859.06853013331	106997.58335861453	107190.46863720081	93150.38026535595	93706.72211544699	95221.2836158749	104086.06803299348	105305.14206008016	105310.52796748128	105462.3802692286	105881.52413864004	106015.17979880088	106859.06853013331	106997.58555336257	107190.46863720081	93143.58752555838	93152.70669643307	94471.94674989533	104086.10534368524	105294.32635029216	105312.9246304458	105462.99699295405	105889.70834757283	106015.2983150953	106868.78467200109	106996.33454797723	107189.5139225515
11.96	93143.68409439734	93691.12185874705	95183.42204746012	105295.66295080121	105455.26051224738	105462.07300475235	106012.82703077223	106024.470159898	106854.86778572622	106994.80480981522	107001.00496811578	108621.95899017138	93150.47683419491	93706.81868428594	95221.3823794619	104086.18874403594	105305.16620228367	105310.53674647343	105462.40660620508	105881.4165960609	106015.21271999655	106859.09925658094	106997.49117927166	107190.46205295669	93150.47463944687	93706.8164895379	95221.38018471385	104086.18874403594	105305.16620228367	105310.53674647343	105462.40660620508	105881.4165960609	106015.21271999655	106859.09925658094	106997.49117927166	107190.46205295669	93143.68409439734	93152.80326527201	94472.04331873427	104086.22385997964	105294.30220808866	105312.97730434888	105462.95748751427	105889.87075880312	106015.16882508562	106868.68590843905	106996.4267273201	107189.45246965626
14.03	93143.73457355237	93691.1723379021	95183.4747213632	105295.70465098904	105455.30879665437	105462.0993417039	106012.84019926046	106024.52063905305	106854.88973318168	106994.85748371831	107001.02033132712	108621.95899017138	93150.52731334994	93706.86916344099	95221.43505336498	104086.2458074351	105305.20790244653	105310.57405716518	105462.44611161992	105881.43634876831	106015.25222543633	106859.14534626485	106997.51093200402	107190.49497415236	93150.52731334994	93706.86916344099	95221.43285864189	104086.2458074351	105305.20790244653	105310.57405716518	105462.44611161992	105881.43634876831	106015.25442018437	106859.14315151681	106997.51093200402	107190.49497415236	93143.73457355237	93152.8559391751	94472.09379788932	104086.28092337881	105294.3439082765	105313.01680978868	105462.99040870993	105889.93221169837	106015.18199354892	106868.70127165038	106996.47940124813	107189.4766118847
17.58	93143.75871575587	93691.19648013054	95183.50105831474	105295.7265984445	105455.33293885787	105462.12348393234	106012.86653621201	106024.53819703737	106854.91168063713	106994.88382066984	107001.0400840595	108621.9809376518	93150.55145555345	93706.89330566944	95221.45919559343	104086.2699496386	105305.232044675	105310.59600462065	105462.46805910033	105881.46049099676	106015.27636763983	106859.16948846835	106997.53287945948	107190.51692163278	93150.55145555345	93706.89330566944	95221.45700084539	104086.2699496386	105305.22984992695	105310.59600462065	105462.47025384837	105881.46049099676	106015.27636763983	106859.16729372031	106997.53287945948	107190.51692163278	93143.75871575587	93152.87788663057	94472.11794011777	104086.3050655823	105294.37243997607	105313.03656252104	105463.01455091343	105889.95196443073	106015.20613575242	106868.7210243578	106996.50573819966	107189.5007540882
25.83	93143.7653	93691.20306434971	95183.50325306278	105295.73537743666	105455.339523102	105462.13006815153	106012.87531517922	106024.54478125655	106854.92265437734	106994.89259966201	107001.04447353062	108621.99630086313	93150.55803979757	93706.90208463665	95221.46797456064	104086.27872863077	105305.23862889416	105310.60258886477	105462.47683806755	105881.46707521593	106015.285146632	106859.17607271248	106997.54165845165	107190.52570059999	93150.55803979757	93706.8998898886	95221.4657798126	104086.27872863077	105305.23862889416	105310.60258886477	105462.47464331951	105881.46926996397	106015.285146632	106859.17607271248	106997.54165845165	107190.52350585195	93143.7653	93152.88666562272	94472.12452433695	104086.31384457447	105294.38121896824	105313.04314674021	105463.0233299056	105889.96074339794	106015.21271999655	106868.72760860193	106996.51232244378	107189.50953308037
