 R = [9.28, 7.37, 6.44, 5.85, 5.43, 5.11, 4.85, 4.64, 4.46, 4.31, 4.17, 4.05, 3.95, 3.85, 3.76, 3.68, 3.61, 3.54, 3.48, 3.42]
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
  31   3   -529.50117179      0.05087460    11165.68      0.05177408    11363.10      1.4088
  32   3   -529.49887602      0.05317037    11669.55      0.05406985    11866.96      1.4713
  33   3   -529.49628356      0.05576283    12238.53      0.05666231    12435.94      1.5419
  34   3   -529.49402631      0.05802008    12733.94      0.05891956    12931.35      1.6033
  35   3   -529.49016541      0.06188097    13581.30      0.06278045    13778.72      1.7083
  36   3   -529.48557532      0.06647107    14588.71      0.06737055    14786.13      1.8332
 
  37   4   -529.55294586     -0.00089948     -197.41      0.00000000        0.00      0.0000
  38   4   -529.54795739      0.00408899      897.43      0.00498847     1094.84      0.1357
  39   4   -529.54304606      0.00900033     1975.34      0.00989981     2172.76      0.2694
  40   4   -529.50674275      0.04530363     9943.00      0.04620311    10140.41      1.2573
  41   4   -529.50571916      0.04632723    10167.65      0.04722671    10365.06      1.2851
  42   4   -529.50412493      0.04792146    10517.54      0.04882094    10714.96      1.3285
  43   4   -529.50050775      0.05153863    11311.42      0.05243811    11508.84      1.4269
  44   4   -529.49888779      0.05315860    11666.96      0.05405808    11864.38      1.4710
  45   4   -529.49534557      0.05670081    12444.39      0.05760029    12641.80      1.5674
  46   4   -529.49431167      0.05773472    12671.31      0.05863420    12868.72      1.5955
  47   4   -529.49041634      0.06163004    13526.23      0.06252952    13723.64      1.7015
  48   4   -529.48587075      0.06617564    14523.87      0.06707512    14721.29      1.8252

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.54841748      0.00350859      770.05      0.00438369      962.11      0.1193
   2   1   -529.54756115      0.00436493      957.99      0.00524002     1150.05      0.1426
   3   1   -529.54189844      0.01002764     2200.81      0.01090274     2392.87      0.2967
   4   1   -529.50563715      0.04628893    10159.25      0.04716402    10351.31      1.2834
   5   1   -529.50541252      0.04651356    10208.55      0.04738865    10400.61      1.2895
   6   1   -529.50020734      0.05171874    11350.95      0.05259384    11543.01      1.4312
   7   1   -529.49693141      0.05499467    12069.94      0.05586977    12262.00      1.5203
   8   1   -529.49503124      0.05689484    12486.97      0.05776993    12679.03      1.5720
   9   1   -529.49462815      0.05729793    12575.44      0.05817303    12767.50      1.5830
  10   1   -529.49013003      0.06179605    13562.67      0.06267115    13754.73      1.7054
  11   1   -529.48835089      0.06357519    13953.14      0.06445029    14145.20      1.7538
  12   1   -529.48511291      0.06681317    14663.80      0.06768827    14855.86      1.8419
 
  13   2   -529.55266595     -0.00073987     -162.38      0.00013522       29.68      0.0037
  14   2   -529.54594604      0.00598004     1312.47      0.00685514     1504.53      0.1865
  15   2   -529.53877691      0.01314917     2885.91      0.01402426     3077.97      0.3816
  16   2   -529.50639886      0.04552722     9992.07      0.04640231    10184.13      1.2627
  17   2   -529.50541880      0.04650728    10207.17      0.04738238    10399.23      1.2893
  18   2   -529.50370890      0.04821717    10582.45      0.04909227    10774.51      1.3359
  19   2   -529.50082555      0.05110053    11215.27      0.05197563    11407.33      1.4143
  20   2   -529.49881417      0.05311191    11656.72      0.05398701    11848.78      1.4691
  21   2   -529.49596611      0.05595997    12281.79      0.05683507    12473.86      1.5466
  22   2   -529.49370242      0.05822366    12778.62      0.05909875    12970.68      1.6082
  23   2   -529.48987770      0.06204838    13618.04      0.06292347    13810.11      1.7122
  24   2   -529.48529850      0.06662758    14623.06      0.06750268    14815.12      1.8368
 
  25   3   -529.55266596     -0.00073988     -162.38      0.00013522       29.68      0.0037
  26   3   -529.54594606      0.00598002     1312.46      0.00685512     1504.52      0.1865
  27   3   -529.53877694      0.01314914     2885.90      0.01402423     3077.96      0.3816
  28   3   -529.50639887      0.04552721     9992.07      0.04640231    10184.13      1.2627
  29   3   -529.50541882      0.04650726    10207.16      0.04738236    10399.23      1.2893
  30   3   -529.50370892      0.04821716    10582.44      0.04909226    10774.51      1.3359
  31   3   -529.50082555      0.05110053    11215.27      0.05197563    11407.33      1.4143
  32   3   -529.49881417      0.05311191    11656.72      0.05398701    11848.78      1.4691
  33   3   -529.49596611      0.05595997    12281.79      0.05683506    12473.85      1.5466
  34   3   -529.49370242      0.05822365    12778.62      0.05909875    12970.68      1.6082
  35   3   -529.48987773      0.06204835    13618.04      0.06292345    13810.10      1.7122
  36   3   -529.48529853      0.06662754    14623.06      0.06750264    14815.12      1.8368
 
  37   4   -529.55280117     -0.00087510     -192.06      0.00000000        0.00      0.0000
  38   4   -529.54756115      0.00436493      957.99      0.00524002     1150.05      0.1426
  39   4   -529.54267449      0.00925159     2030.49      0.01012668     2222.55      0.2756
  40   4   -529.50656345      0.04536263     9955.95      0.04623773    10148.01      1.2582
  41   4   -529.50563343      0.04629265    10160.06      0.04716774    10352.12      1.2835
  42   4   -529.50394738      0.04797870    10530.11      0.04885379    10722.17      1.3294
  43   4   -529.50016320      0.05176288    11360.64      0.05263797    11552.70      1.4324
  44   4   -529.49882451      0.05310157    11654.45      0.05397666    11846.51      1.4688
  45   4   -529.49501996      0.05690612    12489.45      0.05778122    12681.51      1.5723
  46   4   -529.49398776      0.05793832    12715.99      0.05881342    12908.05      1.6004
  47   4   -529.49012990      0.06179618    13562.69      0.06267127    13754.75      1.7054
  48   4   -529.48559533      0.06633075    14557.92      0.06720585    14749.98      1.8288

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.54822354      0.00357808      785.30      0.00442909      972.07      0.1205
   2   1   -529.54715004      0.00465157     1020.90      0.00550258     1207.68      0.1497
   3   1   -529.54155809      0.01024352     2248.19      0.01109453     2434.97      0.3019
   4   1   -529.50554711      0.04625450    10151.69      0.04710551    10338.46      1.2818
   5   1   -529.50533691      0.04646470    10197.82      0.04731572    10384.60      1.2875
   6   1   -529.49984759      0.05195402    11402.59      0.05280503    11589.36      1.4369
   7   1   -529.49681789      0.05498372    12067.53      0.05583473    12254.31      1.5193
   8   1   -529.49469002      0.05711160    12534.55      0.05796261    12721.32      1.5772
   9   1   -529.49433845      0.05746316    12611.71      0.05831418    12798.48      1.5868
  10   1   -529.48982952      0.06197209    13601.30      0.06282310    13788.08      1.7095
  11   1   -529.48803943      0.06376219    13994.18      0.06461320    14180.96      1.7582
  12   1   -529.48483326      0.06696835    14697.85      0.06781936    14884.63      1.8455
 
  13   2   -529.55252186     -0.00072025     -158.08      0.00013077       28.70      0.0036
  14   2   -529.54554520      0.00625641     1373.12      0.00710743     1559.90      0.1934
  15   2   -529.53838158      0.01342003     2945.36      0.01427105     3132.13      0.3883
  16   2   -529.50621517      0.04558644    10005.07      0.04643745    10191.84      1.2636
  17   2   -529.50530886      0.04649275    10203.98      0.04734376    10390.76      1.2883
  18   2   -529.50354232      0.04825929    10591.69      0.04911030    10778.47      1.3364
  19   2   -529.50046394      0.05133768    11267.32      0.05218869    11454.09      1.4201
  20   2   -529.49874155      0.05306006    11645.34      0.05391107    11832.11      1.4670
  21   2   -529.49563280      0.05616881    12327.63      0.05701982    12514.40      1.5516
  22   2   -529.49336247      0.05843914    12825.91      0.05929015    13012.68      1.6134
  23   2   -529.48957594      0.06222567    13656.96      0.06307669    13843.73      1.7164
  24   2   -529.48500753      0.06679408    14659.61      0.06764509    14846.38      1.8407
 
  25   3   -529.55252186     -0.00072025     -158.08      0.00013076       28.70      0.0036
  26   3   -529.54554522      0.00625639     1373.12      0.00710740     1559.89      0.1934
  27   3   -529.53838161      0.01342000     2945.35      0.01427102     3132.13      0.3883
  28   3   -529.50621517      0.04558644    10005.07      0.04643745    10191.84      1.2636
  29   3   -529.50530888      0.04649273    10203.97      0.04734374    10390.75      1.2883
  30   3   -529.50354234      0.04825928    10591.69      0.04911029    10778.46      1.3364
  31   3   -529.50046394      0.05133768    11267.32      0.05218869    11454.09      1.4201
  32   3   -529.49874155      0.05306006    11645.34      0.05391107    11832.11      1.4670
  33   3   -529.49563280      0.05616881    12327.63      0.05701982    12514.40      1.5516
  34   3   -529.49336247      0.05843914    12825.91      0.05929015    13012.68      1.6134
  35   3   -529.48957596      0.06222565    13656.95      0.06307666    13843.73      1.7164
  36   3   -529.48500757      0.06679405    14659.60      0.06764506    14846.37      1.8407
 
  37   4   -529.55265262     -0.00085101     -186.78      0.00000000        0.00      0.0000
  38   4   -529.54715004      0.00465157     1020.90      0.00550258     1207.68      0.1497
  39   4   -529.54228776      0.00951385     2088.05      0.01036486     2274.82      0.2820
  40   4   -529.50638656      0.04541505     9967.45      0.04626607    10154.23      1.2590
  41   4   -529.50554364      0.04625797    10152.45      0.04710898    10339.23      1.2819
  42   4   -529.50375685      0.04804476    10544.61      0.04889577    10731.38      1.3305
  43   4   -529.49980319      0.05199843    11412.34      0.05284944    11599.11      1.4381
  44   4   -529.49875060      0.05305101    11643.35      0.05390202    11830.13      1.4667
  45   4   -529.49467871      0.05712290    12537.03      0.05797391    12723.80      1.5776
  46   4   -529.49364765      0.05815396    12763.32      0.05900497    12950.09      1.6056
  47   4   -529.48982940      0.06197221    13601.33      0.06282323    13788.10      1.7095
  48   4   -529.48530574      0.06649587    14594.16      0.06734688    14780.93      1.8326

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.54802716      0.00364563      800.12      0.00447288      981.68      0.1217
   2   1   -529.54672347      0.00494931     1086.25      0.00577657     1267.81      0.1572
   3   1   -529.54120025      0.01047253     2298.46      0.01129979     2480.02      0.3075
   4   1   -529.50545283      0.04621996    10144.11      0.04704721    10325.67      1.2802
   5   1   -529.50525667      0.04641611    10187.16      0.04724337    10368.72      1.2856
   6   1   -529.49947176      0.05220102    11456.80      0.05302828    11638.36      1.4430
   7   1   -529.49671364      0.05495915    12062.14      0.05578640    12243.70      1.5180
   8   1   -529.49433253      0.05734026    12584.73      0.05816751    12766.29      1.5828
   9   1   -529.49402386      0.05764892    12652.48      0.05847618    12834.04      1.5912
  10   1   -529.48951434      0.06215845    13642.20      0.06298570    13823.76      1.7139
  11   1   -529.48770906      0.06396373    14038.42      0.06479098    14219.98      1.7631
  12   1   -529.48453875      0.06713403    14734.22      0.06796129    14915.78      1.8493
 
  13   2   -529.55237378     -0.00070099     -153.85      0.00012626       27.71      0.0034
  14   2   -529.54512854      0.00654425     1436.30      0.00737150     1617.86      0.2006
  15   2   -529.53797075      0.01370203     3007.25      0.01452929     3188.81      0.3954
  16   2   -529.50603631      0.04563648    10016.05      0.04646373    10197.61      1.2643
  17   2   -529.50519293      0.04647985    10201.15      0.04730711    10382.71      1.2873
  18   2   -529.50336303      0.04830975    10602.76      0.04913701    10784.33      1.3371
  19   2   -529.50008634      0.05158644    11321.92      0.05241370    11503.48      1.4262
  20   2   -529.49865629      0.05301650    11635.78      0.05384375    11817.34      1.4652
  21   2   -529.49528300      0.05638978    12376.13      0.05721704    12557.69      1.5570
  22   2   -529.49300589      0.05866689    12875.89      0.05949415    13057.46      1.6189
  23   2   -529.48925948      0.06241330    13698.14      0.06324056    13879.70      1.7209
  24   2   -529.48470175      0.06697103    14698.44      0.06779829    14880.00      1.8449
 
  25   3   -529.55237378     -0.00070099     -153.85      0.00012626       27.71      0.0034
  26   3   -529.54512856      0.00654423     1436.29      0.00737148     1617.85      0.2006
  27   3   -529.53797078      0.01370200     3007.24      0.01452926     3188.80      0.3954
  28   3   -529.50603631      0.04563647    10016.05      0.04646373    10197.61      1.2643
  29   3   -529.50519295      0.04647983    10201.14      0.04730709    10382.71      1.2873
  30   3   -529.50336305      0.04830974    10602.76      0.04913699    10784.32      1.3371
  31   3   -529.50008634      0.05158644    11321.92      0.05241370    11503.48      1.4262
  32   3   -529.49865629      0.05301650    11635.78      0.05384375    11817.34      1.4652
  33   3   -529.49528301      0.05638978    12376.13      0.05721703    12557.69      1.5570
  34   3   -529.49300589      0.05866689    12875.89      0.05949415    13057.46      1.6189
  35   3   -529.48925951      0.06241328    13698.13      0.06324053    13879.69      1.7209
  36   3   -529.48470179      0.06697100    14698.44      0.06779825    14880.00      1.8449
 
  37   4   -529.55250004     -0.00082725     -181.56      0.00000000        0.00      0.0000
  38   4   -529.54672347      0.00494931     1086.25      0.00577657     1267.81      0.1572
  39   4   -529.54188526      0.00978752     2148.11      0.01061478     2329.67      0.2888
  40   4   -529.50621237      0.04546041     9977.41      0.04628767    10158.97      1.2596
  41   4   -529.50544959      0.04622319    10144.82      0.04705045    10326.38      1.2803
  42   4   -529.50355386      0.04811892    10560.88      0.04894618    10742.44      1.3319
  43   4   -529.49942709      0.05224569    11466.60      0.05307295    11648.17      1.4442
  44   4   -529.49866416      0.05300863    11634.05      0.05383588    11815.61      1.4649
  45   4   -529.49432121      0.05735158    12587.22      0.05817883    12768.78      1.5831
  46   4   -529.49329082      0.05838196    12813.36      0.05920922    12994.92      1.6112
  47   4   -529.48951422      0.06215857    13642.23      0.06298582    13823.79      1.7139
  48   4   -529.48500136      0.06667143    14632.69      0.06749868    14814.25      1.8367

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.54782824      0.00371115      814.50      0.00451499      990.93      0.1229
   2   1   -529.54628083      0.00525856     1154.12      0.00606240     1330.54      0.1650
   3   1   -529.54082421      0.01071519     2351.71      0.01151903     2528.13      0.3134
   4   1   -529.50535408      0.04618531    10136.50      0.04698915    10312.93      1.2786
   5   1   -529.50517159      0.04636781    10176.56      0.04717165    10352.98      1.2836
   6   1   -529.49907921      0.05246019    11513.68      0.05326403    11690.10      1.4494
   7   1   -529.49661741      0.05492199    12053.98      0.05572583    12230.41      1.5164
   8   1   -529.49395813      0.05758127    12637.63      0.05838511    12814.05      1.5887
   9   1   -529.49368474      0.05785465    12697.63      0.05865849    12874.05      1.5962
  10   1   -529.48918384      0.06235555    13685.46      0.06315939    13861.88      1.7187
  11   1   -529.48735918      0.06418021    14085.93      0.06498405    14262.35      1.7683
  12   1   -529.48422874      0.06731066    14772.98      0.06811450    14949.40      1.8535
 
  13   2   -529.55222150     -0.00068210     -149.70      0.00012174       26.72      0.0033
  14   2   -529.54469545      0.00684395     1502.07      0.00764779     1678.50      0.2081
  15   2   -529.53754381      0.01399559     3071.68      0.01479943     3248.10      0.4027
  16   2   -529.50586143      0.04567797    10025.15      0.04648181    10201.58      1.2648
  17   2   -529.50508224      0.04645716    10196.17      0.04726100    10372.59      1.2860
  18   2   -529.50316738      0.04837202    10616.43      0.04917586    10792.85      1.3381
  19   2   -529.49984677      0.05169263    11345.22      0.05249647    11521.64      1.4285
  20   2   -529.49828145      0.05325794    11688.77      0.05406178    11865.19      1.4711
  21   2   -529.49505344      0.05648596    12397.24      0.05728980    12573.66      1.5589
  22   2   -529.49261776      0.05892164    12931.80      0.05972548    13108.23      1.6252
  23   2   -529.48892797      0.06261142    13741.62      0.06341526    13918.04      1.7256
  24   2   -529.48437116      0.06716823    14741.72      0.06797207    14918.15      1.8496
 
  25   3   -529.55222150     -0.00068210     -149.70      0.00012174       26.72      0.0033
  26   3   -529.54469547      0.00684393     1502.07      0.00764776     1678.49      0.2081
  27   3   -529.53754384      0.01399556     3071.67      0.01479940     3248.09      0.4027
  28   3   -529.50586143      0.04567796    10025.15      0.04648180    10201.58      1.2648
  29   3   -529.50508226      0.04645714    10196.16      0.04726098    10372.59      1.2860
  30   3   -529.50316739      0.04837201    10616.43      0.04917585    10792.85      1.3381
  31   3   -529.49984677      0.05169263    11345.22      0.05249647    11521.64      1.4285
  32   3   -529.49828146      0.05325794    11688.77      0.05406178    11865.19      1.4711
  33   3   -529.49505344      0.05648596    12397.23      0.05728980    12573.66      1.5589
  34   3   -529.49261776      0.05892163    12931.80      0.05972547    13108.23      1.6252
  35   3   -529.48892800      0.06261140    13741.61      0.06341524    13918.04      1.7256
  36   3   -529.48437120      0.06716820    14741.72      0.06797204    14918.14      1.8496
 
  37   4   -529.55234324     -0.00080384     -176.42      0.00000000        0.00      0.0000
  38   4   -529.54628083      0.00525856     1154.12      0.00606240     1330.54      0.1650
  39   4   -529.54146635      0.01007305     2210.78      0.01087689     2387.20      0.2960
  40   4   -529.50603781      0.04550159     9986.44      0.04630543    10162.87      1.2600
  41   4   -529.50536486      0.04617453    10134.14      0.04697837    10310.56      1.2783
  42   4   -529.50333603      0.04820337    10579.42      0.04900721    10755.84      1.3336
  43   4   -529.49923285      0.05230655    11479.96      0.05311039    11656.38      1.4452
  44   4   -529.49828846      0.05325094    11687.23      0.05405478    11863.65      1.4709
  45   4   -529.49403935      0.05750005    12619.80      0.05830389    12796.22      1.5865
  46   4   -529.49290144      0.05863795    12869.54      0.05944179    13045.97      1.6175
  47   4   -529.48918435      0.06235505    13685.35      0.06315889    13861.77      1.7186
  48   4   -529.48467201      0.06686739    14675.70      0.06767123    14852.12      1.8414

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.54762665      0.00377458      828.42      0.00455536      999.79      0.1240
   2   1   -529.54582148      0.00557975     1224.61      0.00636054     1395.98      0.1731
   3   1   -529.54042925      0.01097198     2408.07      0.01175277     2579.43      0.3198
   4   1   -529.50525066      0.04615057    10128.88      0.04693136    10300.24      1.2771
   5   1   -529.50508143      0.04631981    10166.02      0.04710059    10337.38      1.2817
   6   1   -529.49866928      0.05273195    11573.32      0.05351273    11744.69      1.4562
   7   1   -529.49652790      0.05487333    12043.30      0.05565412    12214.67      1.5144
   8   1   -529.49356615      0.05783508    12693.33      0.05861587    12864.70      1.5950
   9   1   -529.49332147      0.05807976    12747.03      0.05886055    12918.40      1.6017
  10   1   -529.48883738      0.06256385    13731.18      0.06334464    13902.54      1.7237
  11   1   -529.48698920      0.06441204    14136.81      0.06519282    14308.17      1.7740
  12   1   -529.48390256      0.06749867    14814.25      0.06827946    14985.61      1.8580
 
  13   2   -529.55206481     -0.00066358     -145.64      0.00011720       25.72      0.0032
  14   2   -529.54424531      0.00715592     1570.54      0.00793671     1741.91      0.2160
  15   2   -529.53710010      0.01430114     3138.74      0.01508192     3310.10      0.4104
  16   2   -529.50569401      0.04570722    10031.58      0.04648801    10202.94      1.2650
  17   2   -529.50494351      0.04645772    10196.29      0.04723850    10367.65      1.2854
  18   2   -529.50296879      0.04843244    10629.69      0.04921322    10801.05      1.3392
  19   2   -529.49928064      0.05212059    11439.15      0.05290138    11610.51      1.4395
  20   2   -529.49843871      0.05296252    11623.93      0.05374330    11795.29      1.4624
  21   2   -529.49453130      0.05686993    12481.51      0.05765072    12652.87      1.5688
  22   2   -529.49224046      0.05916077    12984.29      0.05994155    13155.65      1.6311
  23   2   -529.48857992      0.06282131    13787.68      0.06360210    13959.05      1.7307
  24   2   -529.48404314      0.06735810    14783.39      0.06813888    14954.76      1.8542
 
  25   3   -529.55206481     -0.00066358     -145.64      0.00011720       25.72      0.0032
  26   3   -529.54424533      0.00715590     1570.54      0.00793669     1741.90      0.2160
  27   3   -529.53710012      0.01430111     3138.73      0.01508189     3310.09      0.4104
  28   3   -529.50569401      0.04570722    10031.58      0.04648801    10202.94      1.2650
  29   3   -529.50494354      0.04645769    10196.28      0.04723848    10367.65      1.2854
  30   3   -529.50296880      0.04843243    10629.69      0.04921322    10801.05      1.3392
  31   3   -529.49928064      0.05212059    11439.15      0.05290138    11610.51      1.4395
  32   3   -529.49843871      0.05296252    11623.93      0.05374330    11795.29      1.4624
  33   3   -529.49453130      0.05686993    12481.51      0.05765072    12652.87      1.5688
  34   3   -529.49224047      0.05916077    12984.29      0.05994155    13155.65      1.6311
  35   3   -529.48857995      0.06282128    13787.68      0.06360207    13959.04      1.7307
  36   3   -529.48404317      0.06735806    14783.39      0.06813885    14954.75      1.8542
 
  37   4   -529.55218202     -0.00078079     -171.36      0.00000000        0.00      0.0000
  38   4   -529.54582148      0.00557975     1224.61      0.00636054     1395.98      0.1731
  39   4   -529.54103037      0.01037086     2276.14      0.01115164     2447.50      0.3035
  40   4   -529.50587204      0.04552919     9992.50      0.04630998    10163.86      1.2602
  41   4   -529.50524784      0.04615339    10129.50      0.04693418    10300.86      1.2771
  42   4   -529.50311524      0.04828599    10597.55      0.04906677    10768.91      1.3352
  43   4   -529.49862413      0.05277711    11583.24      0.05355789    11754.60      1.4574
  44   4   -529.49844446      0.05295677    11622.67      0.05373756    11794.03      1.4623
  45   4   -529.49355479      0.05784644    12695.83      0.05862723    12867.19      1.5953
  46   4   -529.49252464      0.05887659    12921.92      0.05965738    13093.28      1.6234
  47   4   -529.48883726      0.06256397    13731.20      0.06334476    13902.57      1.7237
  48   4   -529.48434560      0.06705563    14717.01      0.06783642    14888.37      1.8459

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.54742222      0.00383585      841.87      0.00459396     1008.26      0.1250
   2   1   -529.54534477      0.00591330     1297.82      0.00667141     1464.21      0.1815
   3   1   -529.54001466      0.01124341     2467.64      0.01200152     2634.03      0.3266
   4   1   -529.50515706      0.04610100    10118.00      0.04685912    10284.39      1.2751
   5   1   -529.50498050      0.04627757    10156.75      0.04703568    10323.14      1.2799
   6   1   -529.49845543      0.05280264    11588.84      0.05356075    11755.23      1.4575
   7   1   -529.49592758      0.05533049    12143.64      0.05608860    12310.02      1.5262
   8   1   -529.49350767      0.05775040    12674.75      0.05850851    12841.13      1.5921
   9   1   -529.49290571      0.05835235    12806.86      0.05911047    12973.25      1.6085
  10   1   -529.48847549      0.06278258    13779.18      0.06354069    13945.57      1.7290
  11   1   -529.48658799      0.06467008    14193.44      0.06542819    14359.83      1.7804
  12   1   -529.48353853      0.06771954    14862.72      0.06847765    15029.11      1.8634
 
  13   2   -529.55190349     -0.00064543     -141.65      0.00011268       24.73      0.0031
  14   2   -529.54377747      0.00748060     1641.80      0.00823871     1808.19      0.2242
  15   2   -529.53663895      0.01461912     3208.53      0.01537723     3374.91      0.4184
  16   2   -529.50552984      0.04572823    10036.19      0.04648634    10202.57      1.2650
  17   2   -529.50481058      0.04644748    10194.04      0.04720560    10360.43      1.2845
  18   2   -529.50275668      0.04850138    10644.82      0.04925950    10811.21      1.3404
  19   2   -529.49885118      0.05240688    11501.98      0.05316500    11668.37      1.4467
  20   2   -529.49830097      0.05295710    11622.74      0.05371521    11789.13      1.4617
  21   2   -529.49412802      0.05713005    12538.60      0.05788816    12704.98      1.5752
  22   2   -529.49183033      0.05942774    13042.88      0.06018585    13209.27      1.6377
  23   2   -529.48821547      0.06304259    13836.25      0.06380071    14002.64      1.7361
  24   2   -529.48368894      0.06756913    14829.71      0.06832724    14996.10      1.8593
 
  25   3   -529.55190350     -0.00064543     -141.66      0.00011268       24.73      0.0031
  26   3   -529.54377750      0.00748057     1641.79      0.00823868     1808.18      0.2242
  27   3   -529.53663898      0.01461909     3208.52      0.01537720     3374.91      0.4184
  28   3   -529.50552994      0.04572812    10036.16      0.04648624    10202.55      1.2650
  29   3   -529.50481063      0.04644743    10194.03      0.04720555    10360.42      1.2845
  30   3   -529.50275671      0.04850136    10644.82      0.04925947    10811.20      1.3404
  31   3   -529.49885118      0.05240688    11501.98      0.05316500    11668.37      1.4467
  32   3   -529.49830097      0.05295710    11622.74      0.05371521    11789.13      1.4617
  33   3   -529.49412802      0.05713004    12538.60      0.05788816    12704.98      1.5752
  34   3   -529.49183033      0.05942774    13042.88      0.06018585    13209.27      1.6377
  35   3   -529.48821555      0.06304252    13836.23      0.06380063    14002.62      1.7361
  36   3   -529.48368901      0.06756905    14829.69      0.06832717    14996.08      1.8593
 
  37   4   -529.55201618     -0.00075811     -166.39      0.00000000        0.00      0.0000
  38   4   -529.54534477      0.00591330     1297.82      0.00667141     1464.21      0.1815
  39   4   -529.54057667      0.01068140     2344.30      0.01143951     2510.68      0.3113
  40   4   -529.50570533      0.04555273     9997.67      0.04631084    10164.06      1.2602
  41   4   -529.50513976      0.04611831    10121.80      0.04687642    10288.18      1.2756
  42   4   -529.50288339      0.04837467    10617.01      0.04913279    10783.40      1.3370
  43   4   -529.49830572      0.05295234    11621.70      0.05371046    11788.08      1.4615
  44   4   -529.49819592      0.05306215    11645.79      0.05382026    11812.18      1.4645
  45   4   -529.49314451      0.05811356    12754.45      0.05887167    12920.84      1.6020
  46   4   -529.49211402      0.05914404    12980.62      0.05990215    13147.00      1.6300
  47   4   -529.48847418      0.06278389    13779.47      0.06354200    13945.86      1.7291
  48   4   -529.48399290      0.06726516    14763.00      0.06802328    14929.38      1.8510

 R = [2.15, 2.14, 2.13, 2.12, 2.11, 2.1, 2.09, 2.08, 2.07, 2.06, 2.05, 2.04, 2.03, 2.02, 2.01, 2.0]
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.54742222      0.00383585      841.87      0.00459396     1008.26      0.1250
   2   1   -529.54534476      0.00591330     1297.82      0.00667141     1464.21      0.1815
   3   1   -529.54001466      0.01124341     2467.64      0.01200152     2634.03      0.3266
   4   1   -529.50515706      0.04610101    10118.00      0.04685912    10284.39      1.2751
   5   1   -529.50498049      0.04627757    10156.75      0.04703568    10323.14      1.2799
   6   1   -529.49845542      0.05280264    11588.84      0.05356075    11755.23      1.4575
   7   1   -529.49592758      0.05533049    12143.64      0.05608860    12310.02      1.5262
   8   1   -529.49350766      0.05775040    12674.75      0.05850851    12841.13      1.5921
   9   1   -529.49290571      0.05835235    12806.86      0.05911046    12973.25      1.6085
  10   1   -529.48847548      0.06278258    13779.18      0.06354069    13945.57      1.7290
  11   1   -529.48658799      0.06467007    14193.44      0.06542819    14359.83      1.7804
  12   1   -529.48353852      0.06771954    14862.72      0.06847765    15029.11      1.8634
 
  13   2   -529.55190349     -0.00064543     -141.65      0.00011268       24.73      0.0031
  14   2   -529.54377747      0.00748060     1641.80      0.00823871     1808.19      0.2242
  15   2   -529.53663895      0.01461912     3208.53      0.01537723     3374.91      0.4184
  16   2   -529.50552983      0.04572823    10036.19      0.04648634    10202.57      1.2650
  17   2   -529.50481058      0.04644748    10194.04      0.04720560    10360.43      1.2845
  18   2   -529.50275668      0.04850139    10644.82      0.04925950    10811.21      1.3404
  19   2   -529.49885118      0.05240689    11501.98      0.05316500    11668.37      1.4467
  20   2   -529.49830096      0.05295710    11622.74      0.05371521    11789.13      1.4617
  21   2   -529.49412801      0.05713005    12538.60      0.05788817    12704.98      1.5752
  22   2   -529.49183032      0.05942774    13042.88      0.06018585    13209.27      1.6377
  23   2   -529.48821547      0.06304259    13836.25      0.06380071    14002.64      1.7361
  24   2   -529.48368894      0.06756913    14829.71      0.06832724    14996.10      1.8593
 
  25   3   -529.55190349     -0.00064543     -141.66      0.00011268       24.73      0.0031
  26   3   -529.54377750      0.00748057     1641.79      0.00823868     1808.18      0.2242
