2.11E-08,1.73302E+15,1.92458E+15,1.75052E+15,1.94209E+15,1.84815E+15,2.03971E+15,1.92458E+15,1.75052E+15,1.94208E+15,1.84815E+15,2.03971E+15,1.94601E+15,2.04364E+15,1.94601E+15,2.04364E+15,1.61313E+15,1.71076E+15,1.61313E+15,1.71076E+15,1.92466E+15,1.92466E+15,1.92859E+15,1.59571E+15,2.03689E+15,2.03689E+15,2.04082E+15,1.70794E+15
2.12E-08,1.73663E+15,1.92672E+15,1.75327E+15,1.94335E+15,1.84803E+15,2.03811E+15,1.92672E+15,1.75327E+15,1.94335E+15,1.84803E+15,2.03811E+15,1.94746E+15,2.04222E+15,1.94746E+15,2.04222E+15,1.62973E+15,1.72449E+15,1.62973E+15,1.72449E+15,1.92681E+15,1.92681E+15,1.93091E+15,1.61319E+15,2.03482E+15,2.03482E+15,2.03892E+15,1.7212E+15
2.13E-08,1.74034E+15,1.92887E+15,1.75605E+15,1.94458E+15,1.84764E+15,2.03618E+15,1.92887E+15,1.75604E+15,1.94458E+15,1.84764E+15,2.03618E+15,1.94887E+15,2.04046E+15,1.94887E+15,2.04046E+15,1.64569E+15,1.73729E+15,1.64569E+15,1.73729E+15,1.92897E+15,1.92897E+15,1.93325E+15,1.63008E+15,2.03232E+15,2.03232E+15,2.03661E+15,1.73343E+15
2.14E-08,1.74406E+15,1.93104E+15,1.75879E+15,1.94577E+15,1.84706E+15,2.03403E+15,1.93104E+15,1.75879E+15,1.94576E+15,1.84706E+15,2.03403E+15,1.95024E+15,2.03851E+15,1.95024E+15,2.03851E+15,1.66103E+15,1.7493E+15,1.66103E+15,1.7493E+15,1.93114E+15,1.93114E+15,1.93561E+15,1.6464E+15,2.02953E+15,2.02953E+15,2.034E+15,1.74479E+15
2.15E-08,1.74734E+15,1.93261E+15,1.76167E+15,1.94693E+15,1.84658E+15,2.03185E+15,1.93261E+15,1.76167E+15,1.94693E+15,1.84658E+15,2.03185E+15,1.95159E+15,2.03651E+15,1.95159E+15,2.03651E+15,1.67578E+15,1.76069E+15,1.67578E+15,1.76069E+15,1.93333E+15,1.93333E+15,1.93798E+15,1.66217E+15,2.02661E+15,2.02661E+15,2.03127E+15,1.75546E+15
2.15E-08,1.74734E+15,1.93261E+15,1.76167E+15,1.94693E+15,1.84658E+15,2.03185E+15,1.93261E+15,1.76167E+15,1.94693E+15,1.84658E+15,2.03185E+15,1.95159E+15,2.03651E+15,1.95159E+15,2.03651E+15,1.67578E+15,1.76069E+15,1.67578E+15,1.76069E+15,1.93333E+15,1.93333E+15,1.93798E+15,1.66217E+15,2.02661E+15,2.02661E+15,2.03127E+15,1.75546E+15
2.16E-08,1.75193E+15,1.93541E+15,1.76462E+15,1.94811E+15,1.84626E+15,2.02975E+15,1.93541E+15,1.76462E+15,1.94811E+15,1.84626E+15,2.02975E+15,1.95295E+15,2.03459E+15,1.95295E+15,2.03459E+15,1.68999E+15,1.77163E+15,1.68999E+15,1.77163E+15,1.93553E+15,1.93553E+15,1.94037E+15,1.67741E+15,2.02369E+15,2.02369E+15,2.02854E+15,1.76558E+15
2.17E-08,1.75598E+15,1.93761E+15,1.76722E+15,1.94885E+15,1.84639E+15,2.02802E+15,1.93761E+15,1.76722E+15,1.94885E+15,1.84639E+15,2.02802E+15,1.95388E+15,2.03305E+15,1.95388E+15,2.03305E+15,1.70325E+15,1.78241E+15,1.70325E+15,1.78241E+15,1.93717E+15,1.93717E+15,1.9422E+15,1.69156E+15,2.02104E+15,2.02104E+15,2.02608E+15,1.77544E+15
2.18E-08,1.76013E+15,1.93983E+15,1.77087E+15,1.95057E+15,1.84652E+15,2.02622E+15,1.93983E+15,1.77087E+15,1.95057E+15,1.84652E+15,2.02622E+15,1.95579E+15,2.03144E+15,1.95579E+15,2.03144E+15,1.71697E+15,1.79263E+15,1.71697E+15,1.79262E+15,1.93996E+15,1.93996E+15,1.94518E+15,1.70636E+15,2.01833E+15,2.01833E+15,2.02355E+15,1.78474E+15
2.19E-08,1.76435E+15,1.94205E+15,1.7742E+15,1.9519E+15,1.84723E+15,2.02493E+15,1.94205E+15,1.7742E+15,1.9519E+15,1.84723E+15,2.02493E+15,1.95731E+15,2.03034E+15,1.9573E+15,2.03034E+15,1.72982E+15,1.80285E+15,1.72981E+15,1.80285E+15,1.94219E+15,1.94219E+15,1.9476E+15,1.72011E+15,2.01606E+15,2.01606E+15,2.02147E+15,1.79398E+15
2.20E-08,1.76864E+15,1.94428E+15,1.77767E+15,1.95331E+15,1.84836E+15,2.024E+15,1.94428E+15,1.77767E+15,1.95331E+15,1.84836E+15,2.024E+15,1.9589E+15,2.02959E+15,1.9589E+15,2.02959E+15,1.74227E+15,1.81296E+15,1.74227E+15,1.81296E+15,1.94444E+15,1.94444E+15,1.95003E+15,1.73339E+15,2.01414E+15,2.01414E+15,2.01973E+15,1.8031E+15
2.21E-08,1.77301E+15,1.94653E+15,1.78129E+15,1.95481E+15,1.84992E+15,2.02344E+15,1.94653E+15,1.78129E+15,1.95481E+15,1.84992E+15,2.02344E+15,1.96058E+15,2.02921E+15,1.96058E+15,2.02921E+15,1.75435E+15,1.82298E+15,1.75435E+15,1.82298E+15,1.94669E+15,1.94669E+15,1.95247E+15,1.74623E+15,2.0126E+15,2.0126E+15,2.01838E+15,1.81214E+15
2.22E-08,1.77744E+15,1.94879E+15,1.78505E+15,1.9564E+15,1.85189E+15,2.02323E+15,1.94879E+15,1.78505E+15,1.95639E+15,1.85189E+15,2.02323E+15,1.96234E+15,2.02918E+15,1.96234E+15,2.02918E+15,1.76607E+15,1.83291E+15,1.76607E+15,1.83291E+15,1.94896E+15,1.94896E+15,1.95491E+15,1.75864E+15,2.01145E+15,2.01145E+15,2.0174E+15,1.82113E+15
2.23E-08,1.78193E+15,1.95105E+15,1.78894E+15,1.95806E+15,1.85424E+15,2.02336E+15,1.95105E+15,1.78894E+15,1.95806E+15,1.85424E+15,2.02336E+15,1.96418E+15,2.02948E+15,1.96418E+15,2.02948E+15,1.77745E+15,1.84275E+15,1.77745E+15,1.84275E+15,1.95124E+15,1.95124E+15,1.95736E+15,1.77063E+15,2.01069E+15,2.01069E+15,2.01682E+15,1.83008E+15
2.24E-08,1.78647E+15,1.95333E+15,1.79294E+15,1.9598E+15,1.85693E+15,2.02379E+15,1.95333E+15,1.79294E+15,1.9598E+15,1.85693E+15,2.02379E+15,1.96609E+15,2.03008E+15,1.96609E+15,2.03008E+15,1.78849E+15,1.85248E+15,1.78849E+15,1.85248E+15,1.95353E+15,1.95353E+15,1.95982E+15,1.78222E+15,2.0103E+15,2.0103E+15,2.01659E+15,1.83899E+15
2.25E-08,1.7932E+15,1.95561E+15,1.7992E+15,1.96161E+15,1.86209E+15,2.02451E+15,1.95561E+15,1.7992E+15,1.96161E+15,1.86209E+15,2.0245E+15,1.96806E+15,2.03096E+15,1.96806E+15,2.03095E+15,1.7992E+15,1.86209E+15,1.7992E+15,1.86209E+15,1.95583E+15,1.95583E+15,1.96228E+15,1.79342E+15,2.01026E+15,2.01026E+15,2.01671E+15,1.84785E+15
2.26E-08,1.80401E+15,1.95791E+15,1.80959E+15,1.96348E+15,1.87157E+15,2.02546E+15,1.95791E+15,1.80958E+15,1.96348E+15,1.87157E+15,2.02546E+15,1.97008E+15,2.03207E+15,1.97008E+15,2.03207E+15,1.80959E+15,1.87157E+15,1.80958E+15,1.87157E+15,1.95814E+15,1.95814E+15,1.96474E+15,1.80425E+15,2.01054E+15,2.01054E+15,2.01714E+15,1.85664E+15
2.27E-08,1.81447E+15,1.96021E+15,1.81966E+15,1.9654E+15,1.88089E+15,2.02664E+15,1.96021E+15,1.81965E+15,1.9654E+15,1.88089E+15,2.02664E+15,1.97215E+15,2.03339E+15,1.97215E+15,2.03339E+15,1.81966E+15,1.88089E+15,1.81965E+15,1.88089E+15,1.96046E+15,1.96046E+15,1.96721E+15,1.81471E+15,2.0111E+15,2.0111E+15,2.01785E+15,1.86536E+15
2.29E-08,1.83434E+15,1.96485E+15,1.83888E+15,1.96939E+15,1.89904E+15,2.02955E+15,1.96485E+15,1.83888E+15,1.96939E+15,1.89903E+15,2.02955E+15,1.97639E+15,2.03655E+15,1.97639E+15,2.03655E+15,1.83888E+15,1.89904E+15,1.83888E+15,1.89903E+15,1.96514E+15,1.96514E+15,1.97214E+15,1.83462E+15,2.013E+15,2.013E+15,2.02E+15,1.88248E+15
2.30E-08,1.84378E+15,1.96718E+15,1.84804E+15,1.97145E+15,1.90784E+15,2.03124E+15,1.96719E+15,1.84804E+15,1.97145E+15,1.90783E+15,2.03124E+15,1.97856E+15,2.03835E+15,1.97856E+15,2.03835E+15,1.84804E+15,1.90784E+15,1.84804E+15,1.90783E+15,1.96749E+15,1.96749E+15,1.97461E+15,1.84409E+15,2.01427E+15,2.01427E+15,2.02138E+15,1.89086E+15
2.31E-08,1.85291E+15,1.96953E+15,1.85693E+15,1.97354E+15,1.91645E+15,2.03306E+15,1.96953E+15,1.85693E+15,1.97354E+15,1.91645E+15,2.03306E+15,1.98075E+15,2.04027E+15,1.98075E+15,2.04027E+15,1.85693E+15,1.91645E+15,1.85693E+15,1.91645E+15,1.96985E+15,1.96985E+15,1.97707E+15,1.85324E+15,2.01572E+15,2.01572E+15,2.02294E+15,1.89911E+15
2.32E-08,1.86175E+15,1.97188E+15,1.86553E+15,1.97567E+15,1.92486E+15,2.035E+15,1.97188E+15,1.86553E+15,1.97567E+15,1.92486E+15,2.035E+15,1.98296E+15,2.0423E+15,1.98296E+15,2.0423E+15,1.86553E+15,1.92486E+15,1.86553E+15,1.92486E+15,1.97223E+15,1.97223E+15,1.97953E+15,1.8621E+15,2.01734E+15,2.01734E+15,2.02464E+15,1.90721E+15
2.33E-08,1.87029E+15,1.97424E+15,1.87387E+15,1.97782E+15,1.93309E+15,2.03704E+15,1.97424E+15,1.87387E+15,1.97782E+15,1.93309E+15,2.03704E+15,1.98519E+15,2.04441E+15,1.98519E+15,2.04441E+15,1.87387E+15,1.93309E+15,1.87387E+15,1.93309E+15,1.97461E+15,1.97461E+15,1.98198E+15,1.87066E+15,2.01911E+15,2.01911E+15,2.02648E+15,1.91516E+15
2.35E-08,1.88654E+15,1.97898E+15,1.88979E+15,1.98223E+15,1.94895E+15,2.04139E+15,1.97898E+15,1.88979E+15,1.98223E+15,1.94895E+15,2.04139E+15,1.98969E+15,2.04885E+15,1.98969E+15,2.04885E+15,1.88979E+15,1.94895E+15,1.88979E+15,1.94895E+15,1.9794E+15,1.9794E+15,1.98687E+15,1.88697E+15,2.02302E+15,2.02302E+15,2.03049E+15,1.93058E+15
2.36E-08,1.89427E+15,1.98137E+15,1.89739E+15,1.98449E+15,1.95659E+15,2.04369E+15,1.98137E+15,1.89739E+15,1.98449E+15,1.95659E+15,2.0437E+15,1.99198E+15,2.05119E+15,1.99198E+15,2.05119E+15,1.89739E+15,1.95659E+15,1.89739E+15,1.95659E+15,1.98183E+15,1.98183E+15,1.98932E+15,1.89473E+15,2.02515E+15,2.02515E+15,2.03264E+15,1.93805E+15
2.37E-08,1.90175E+15,1.98377E+15,1.90475E+15,1.98677E+15,1.96404E+15,2.04607E+15,1.98377E+15,1.90475E+15,1.98677E+15,1.96404E+15,2.04607E+15,1.99427E+15,2.05356E+15,1.99427E+15,2.05356E+15,1.90475E+15,1.96404E+15,1.90475E+15,1.96404E+15,1.98426E+15,1.98426E+15,1.99176E+15,1.90224E+15,2.02738E+15,2.02738E+15,2.03488E+15,1.94535E+15
2.38E-08,1.90899E+15,1.98616E+15,1.9119E+15,1.98907E+15,1.97122E+15,2.04839E+15,1.98616E+15,1.9119E+15,1.98907E+15,1.97122E+15,2.04839E+15,1.99656E+15,2.05588E+15,1.99656E+15,2.05588E+15,1.9119E+15,1.97122E+15,1.9119E+15,1.97122E+15,1.98668E+15,1.98668E+15,1.99417E+15,1.90951E+15,2.02967E+15,2.02967E+15,2.03716E+15,1.95249E+15
2.40E-08,1.92277E+15,1.99094E+15,1.92555E+15,1.99372E+15,1.97631E+15,2.04448E+15,1.99094E+15,1.92555E+15,1.99372E+15,1.97631E+15,2.04448E+15,2.00114E+15,2.0519E+15,2.00114E+15,2.0519E+15,1.92555E+15,1.97631E+15,1.92555E+15,1.97631E+15,1.99153E+15,1.99153E+15,1.99895E+15,1.92336E+15,2.03446E+15,2.03446E+15,2.04188E+15,1.96629E+15
2.41E-08,1.92933E+15,1.99333E+15,1.93208E+15,1.99608E+15,1.97863E+15,2.04263E+15,1.99333E+15,1.93208E+15,1.99608E+15,1.97863E+15,2.04263E+15,2.00344E+15,2.04999E+15,2.00344E+15,2.04999E+15,1.93208E+15,1.97863E+15,1.93208E+15,1.97863E+15,1.99396E+15,1.99396E+15,2.00132E+15,1.92996E+15,2.03696E+15,2.03696E+15,2.04432E+15,1.97295E+15
2.43E-08,1.94182E+15,1.99811E+15,1.94458E+15,2.00087E+15,1.98327E+15,2.03956E+15,1.99811E+15,1.94458E+15,2.00087E+15,1.98327E+15,2.03956E+15,2.00806E+15,2.04675E+15,2.00806E+15,2.04675E+15,1.94458E+15,1.98327E+15,1.94458E+15,1.98327E+15,1.99883E+15,1.99883E+15,2.00602E+15,1.94254E+15,2.04209E+15,2.04209E+15,2.04928E+15,1.98581E+15
2.44E-08,1.94777E+15,2.00049E+15,1.95057E+15,2.00329E+15,1.9856E+15,2.03832E+15,2.00049E+15,1.95057E+15,2.00329E+15,1.9856E+15,2.03832E+15,2.01037E+15,2.0454E+15,2.01037E+15,2.0454E+15,1.95057E+15,1.9856E+15,1.95057E+15,1.9856E+15,2.00125E+15,2.00125E+15,2.00833E+15,1.94853E+15,2.04473E+15,2.04473E+15,2.05181E+15,1.99201E+15
2.46E-08,1.9591E+15,2.00522E+15,1.96205E+15,2.00818E+15,1.99027E+15,2.03639E+15,2.00522E+15,1.96205E+15,2.00818E+15,1.99027E+15,2.03639E+15,2.015E+15,2.04321E+15,2.01499E+15,2.04321E+15,1.96205E+15,1.99027E+15,1.96205E+15,1.99027E+15,2.00609E+15,2.00609E+15,2.01291E+15,1.95997E+15,2.05012E+15,2.05012E+15,2.05693E+15,2.00399E+15
2.47E-08,1.96449E+15,2.00758E+15,1.96756E+15,2.01065E+15,1.99261E+15,2.03569E+15,2.00758E+15,1.96756E+15,2.01065E+15,1.99261E+15,2.03569E+15,2.01731E+15,2.04235E+15,2.01731E+15,2.04235E+15,1.96756E+15,1.99261E+15,1.96756E+15,1.99261E+15,2.0085E+15,2.0085E+15,2.01516E+15,1.96541E+15,2.05286E+15,2.05286E+15,2.05952E+15,2.00977E+15
2.49E-08,1.97476E+15,2.01224E+15,1.97815E+15,2.01563E+15,1.9973E+15,2.03477E+15,2.01224E+15,1.97815E+15,2.01563E+15,1.9973E+15,2.03477E+15,2.02194E+15,2.04109E+15,2.02194E+15,2.04109E+15,1.97815E+15,1.9973E+15,1.97815E+15,1.9973E+15,2.01328E+15,2.01328E+15,2.0196E+15,1.97581E+15,2.05842E+15,2.05842E+15,2.06473E+15,2.02094E+15
2.50E-08,1.97966E+15,2.01455E+15,1.98325E+15,2.01814E+15,1.99965E+15,2.03454E+15,2.01455E+15,1.98325E+15,2.01814E+15,1.99965E+15,2.03454E+15,2.02426E+15,2.04066E+15,2.02426E+15,2.04066E+15,1.98325E+15,1.99965E+15,1.98325E+15,1.99965E+15,2.01565E+15,2.01565E+15,2.02178E+15,1.98076E+15,2.06122E+15,2.06123E+15,2.06735E+15,2.02634E+15
2.52E-08,1.98898E+15,2.01911E+15,1.99304E+15,2.02317E+15,2.00436E+15,2.03448E+15,2.01911E+15,1.99304E+15,2.02317E+15,2.00436E+15,2.03448E+15,2.02888E+15,2.0402E+15,2.02888E+15,2.0402E+15,1.99304E+15,2.00436E+15,1.99304E+15,2.00436E+15,2.02034E+15,2.02034E+15,2.02605E+15,1.99021E+15,2.06689E+15,2.06689E+15,2.0726E+15,2.03676E+15
2.54E-08,1.99772E+15,2.02359E+15,2.00234E+15,2.02821E+15,2.0091E+15,2.03496E+15,2.02359E+15,2.00234E+15,2.02821E+15,2.0091E+15,2.03496E+15,2.03348E+15,2.04023E+15,2.03348E+15,2.04023E+15,2.00234E+15,2.0091E+15,2.00234E+15,2.0091E+15,2.02496E+15,2.02496E+15,2.03023E+15,1.99909E+15,2.06981E+15,2.06981E+15,2.07507E+15,2.04394E+15
2.55E-08,2.00189E+15,2.0258E+15,2.00679E+15,2.0307E+15,2.0115E+15,2.03541E+15,2.0258E+15,2.00679E+15,2.0307E+15,2.0115E+15,2.03541E+15,2.03573E+15,2.04045E+15,2.03573E+15,2.04045E+15,2.00679E+15,2.0115E+15,2.00679E+15,2.0115E+15,2.02723E+15,2.02723E+15,2.03227E+15,2.00333E+15,2.07069E+15,2.0707E+15,2.07573E+15,2.04679E+15
2.57E-08,2.00985E+15,2.03015E+15,2.01487E+15,2.03517E+15,2.01684E+15,2.03714E+15,2.03015E+15,2.01487E+15,2.03517E+15,2.01684E+15,2.03714E+15,2.03972E+15,2.0417E+15,2.03972E+15,2.0417E+15,2.01487E+15,2.01684E+15,2.01487E+15,2.01684E+15,2.03172E+15,2.03172E+15,2.03628E+15,2.01142E+15,2.07284E+15,2.07284E+15,2.0774E+15,2.05254E+15
2.59E-08,2.01735E+15,2.03443E+15,2.02038E+15,2.03745E+15,2.02436E+15,2.04144E+15,2.03443E+15,2.02038E+15,2.03745E+15,2.02436E+15,2.04144E+15,2.04151E+15,2.0455E+15,2.04151E+15,2.0455E+15,2.02038E+15,2.02436E+15,2.02038E+15,2.02436E+15,2.03613E+15,2.03613E+15,2.04019E+15,2.01905E+15,2.07543E+15,2.07543E+15,2.07949E+15,2.05836E+15
2.61E-08,2.02444E+15,2.03863E+15,2.02515E+15,2.03935E+15,2.03227E+15,2.04646E+15,2.03863E+15,2.02515E+15,2.03935E+15,2.03227E+15,2.04646E+15,2.04291E+15,2.05002E+15,2.04291E+15,2.05002E+15,2.02515E+15,2.03227E+15,2.02515E+15,2.03227E+15,2.04045E+15,2.04045E+15,2.04401E+15,2.02626E+15,2.07841E+15,2.07841E+15,2.08197E+15,2.06422E+15
2.63E-08,2.03115E+15,2.04277E+15,2.02983E+15,2.04145E+15,2.03994E+15,2.05156E+15,2.04277E+15,2.02983E+15,2.04145E+15,2.03994E+15,2.05156E+15,2.04451E+15,2.05461E+15,2.04451E+15,2.05461E+15,2.02983E+15,2.03994E+15,2.02983E+15,2.03994E+15,2.0447E+15,2.0447E+15,2.04776E+15,2.03309E+15,2.08173E+15,2.08173E+15,2.08479E+15,2.07011E+15
2.65E-08,2.03755E+15,2.04686E+15,2.03448E+15,2.04379E+15,2.04734E+15,2.05665E+15,2.04686E+15,2.03448E+15,2.04379E+15,2.04734E+15,2.05665E+15,2.04636E+15,2.05922E+15,2.04636E+15,2.05922E+15,2.03448E+15,2.04734E+15,2.03448E+15,2.04734E+15,2.04889E+15,2.04889E+15,2.05146E+15,2.03958E+15,2.08532E+15,2.08532E+15,2.08789E+15,2.07601E+15
2.67E-08,2.04366E+15,2.05092E+15,2.0391E+15,2.04635E+15,2.05448E+15,2.06174E+15,2.05092E+15,2.0391E+15,2.04635E+15,2.05448E+15,2.06174E+15,2.04843E+15,2.06382E+15,2.04843E+15,2.06382E+15,2.0391E+15,2.05448E+15,2.0391E+15,2.05448E+15,2.05303E+15,2.05303E+15,2.05511E+15,2.04577E+15,2.08915E+15,2.08915E+15,2.09123E+15,2.08189E+15
2.69E-08,2.04953E+15,2.05494E+15,2.04369E+15,2.0491E+15,2.06138E+15,2.0668E+15,2.05494E+15,2.04369E+15,2.0491E+15,2.06138E+15,2.0668E+15,2.05071E+15,2.06841E+15,2.05071E+15,2.06841E+15,2.04369E+15,2.06138E+15,2.04369E+15,2.06138E+15,2.05713E+15,2.05713E+15,2.05874E+15,2.05171E+15,2.09316E+15,2.09316E+15,2.09477E+15,2.08774E+15
2.71E-08,2.05518E+15,2.05895E+15,2.04825E+15,2.05201E+15,2.06806E+15,2.07183E+15,2.05895E+15,2.04825E+15,2.05202E+15,2.06806E+15,2.07183E+15,2.05317E+15,2.07299E+15,2.05317E+15,2.07299E+15,2.04825E+15,2.06806E+15,2.04825E+15,2.06806E+15,2.06119E+15,2.06119E+15,2.06235E+15,2.05743E+15,2.09731E+15,2.09731E+15,2.09847E+15,2.09355E+15
2.74E-08,2.06333E+15,2.06494E+15,2.05504E+15,2.05666E+15,2.07769E+15,2.0793E+15,2.06494E+15,2.05504E+15,2.05666E+15,2.07769E+15,2.07931E+15,2.05718E+15,2.07982E+15,2.05718E+15,2.07982E+15,2.05504E+15,2.07769E+15,2.05504E+15,2.07769E+15,2.06726E+15,2.06726E+15,2.06778E+15,2.06564E+15,2.10374E+15,2.10374E+15,2.10426E+15,2.10213E+15
2.76E-08,2.06856E+15,2.06893E+15,2.05953E+15,2.0599E+15,2.08387E+15,2.08423E+15,2.06893E+15,2.05953E+15,2.0599E+15,2.08387E+15,2.08423E+15,2.06002E+15,2.08436E+15,2.06002E+15,2.08436E+15,2.05953E+15,2.08387E+15,2.05953E+15,2.08387E+15,2.07128E+15,2.07128E+15,2.0714E+15,2.07092E+15,2.10811E+15,2.10811E+15,2.10824E+15,2.10775E+15
2.79E-08,2.07617E+15,2.0749E+15,2.0662E+15,2.06494E+15,2.09281E+15,2.09154E+15,2.0749E+15,2.0662E+15,2.06494E+15,2.09281E+15,2.09154E+15,2.0662E+15,2.09281E+15,2.0662E+15,2.09281E+15,2.0645E+15,2.09111E+15,2.0645E+15,2.09111E+15,2.0773E+15,2.0773E+15,2.07856E+15,2.07687E+15,2.11475E+15,2.11475E+15,2.11601E+15,2.11432E+15
2.81E-08,2.08109E+15,2.07888E+15,2.0706E+15,2.06839E+15,2.09856E+15,2.09635E+15,2.07888E+15,2.0706E+15,2.06839E+15,2.09856E+15,2.09635E+15,2.0706E+15,2.09856E+15,2.0706E+15,2.09856E+15,2.06762E+15,2.09558E+15,2.06762E+15,2.09558E+15,2.0813E+15,2.0813E+15,2.08351E+15,2.08053E+15,2.1192E+15,2.1192E+15,2.12141E+15,2.11843E+15
2.84E-08,2.08829E+15,2.08484E+15,2.07714E+15,2.07369E+15,2.10691E+15,2.10346E+15,2.08484E+15,2.07714E+15,2.0737E+15,2.10691E+15,2.10346E+15,2.07714E+15,2.10691E+15,2.07714E+15,2.10691E+15,2.07246E+15,2.10223E+15,2.07246E+15,2.10223E+15,2.08729E+15,2.08729E+15,2.09074E+15,2.08605E+15,2.12587E+15,2.12587E+15,2.12932E+15,2.12463E+15
