R	1A1	2A1	3A1	4A1	5A1	6A1	7A1	8A1	9A1	10A1	11A1	12A1	1B1	2B1	3B1	4B1	5B1	6B1	7B1	8B1	9B1	10B1	11B1	12B1	1B2	2B2	3B2	4B2	5B2	6B2	7B2	8B2	9B2	10B2	11B2	12B2	1A2	2A2	3A2	4A2	5A2	6A2	7A2	8A2	9A2	10A2	11A2	12A2
2.96	94082.74360953119	94632.26199337703	96128.85071636894	105311.8338415427	105545.19243664166	105674.03501819097	106458.75997351423	106754.3835211342	107340.64634754018	107849.30733426558	108525.26944194817	109473.88488246757	94118.52675322283	94675.25487866969	96179.56691388001	104354.52940041535	105243.75939554807	105429.63904395147	105810.17732591115	106662.48071457098	106886.94839239192	107424.38030838195	107891.62204291258	109004.61520234389	94118.52236372675	94675.2504891736	96179.56691388001	104354.52940041535	105243.75939554807	105429.63684920342	105810.17732591115	106662.48071457098	106886.94839239192	107424.37811363392	107891.6198481895	109004.61520234389	94082.74360953119	94132.35365490288	95432.07582953083	104353.80732888373	105325.07694071789	105543.00207984328	105708.3147606472	106756.7626261144	106806.03468056224	107412.50234139044	107849.37537140497	108950.19427308376
2.99	94051.30386879445	94602.85239295643	96104.54829059774	105313.8969030545	105549.89797269898	105681.45326068121	106456.53450074719	106756.57168318453	107338.47574344923	107835.53310648863	108515.33382545096	109477.11115954287	94089.79752414602	94646.98654630722	96150.38117758495	104353.55273831058	105244.43318267268	105435.21808903049	105817.11052948354	106666.1744725798	106886.83426559358	107417.40979411782	107877.16305429574	108989.76115937908	94089.79313464994	94646.9843515592	96150.3789828369	104353.55273831058	105244.43318267268	105435.21808903049	105817.11052948354	106666.1744725798	106886.83426559358	107417.40979411782	107877.16305429574	108989.76115937908	94051.30386879445	94104.84689953679	95402.85497729205	104352.87456168987	105327.16633920619	105547.7185896408	105715.08994246044	106758.96834614906	106805.6176787588	107405.15213603957	107835.60553309914	108935.48947288594
3.02	94021.23803923355	94574.55552891934	96080.77699342831	105316.52840388476	105554.86907306965	105688.73103939663	106454.89063578687	106759.12636788326	107336.4192661566	107821.32651367196	108504.77051151302	109479.43100637586	94061.95716732721	94619.61805994296	96122.3520725843	104353.2081631426	105245.8992731914	105440.95515586865	105824.0503172751	106670.11843169067	106886.72672301444	107409.37043843098	107862.22122148414	108974.1587079311	94061.95277783113	94619.61586519492	96122.3520725843	104353.2081631426	105245.8992731914	105440.95515586865	105824.04812252706	106670.11843169067	106886.72672301444	107409.37043843098	107862.22122148414	108974.1587079311	94021.23803923355	94078.03148922975	95374.64151360567	104352.56729721364	105329.81759271891	105552.70724797086	105721.8387873471	106761.53839405913	106805.3126090306	107396.65188361343	107821.40332980349	108920.04284842413
3.06	93983.08456955386	94538.4080573523	96049.84423906489	105320.76645898359	105561.76716069833	105698.16186424362	106453.3894292995	106762.916694756	107333.73509142325	107801.63305511912	108489.65090423485	109481.07048186506	94026.13232347269	94584.40555031782	96086.60843433245	104353.55054356254	105248.85998595336	105448.75528421861	105833.23313579308	106675.6096869229	106886.35361614687	107397.1698437519	107841.45014251646	108952.12126034178	94026.1279339766	94584.40335556978	96086.60843433245	104353.55054356254	105248.85998595336	105448.75528421861	105833.23313579308	106675.6096869229	106886.35361614687	107397.1698437519	107841.45014251646	108952.12126034178	93983.08456955386	94043.29962902637	95338.45673134687	104352.9513778214	105334.07320580208	105559.63825679521	105730.7253151041	106765.35066838733	106804.84951754326	107383.68532246684	107801.71645549478	108898.23365443146
3.09	93955.79289929618	94512.39153470843	96027.1944572462	105324.37901138977	105567.05210978937	105704.99630422903	106452.65199455654	106765.92788667299	107331.69617211496	107786.25666254472	108477.50298345883	109481.21752985906	94000.1662800088	94558.86748237262	96060.90356566088	104354.23310965438	105251.68681918462	105454.64817804295	105840.01929134651	106679.7928733706	106885.72372395812	107387.04986854398	107825.19365665127	108934.64010606775	94000.16189051271	94558.86528762458	96060.90356566088	104354.23310965438	105251.68681918462	105454.64817804295	105840.01929134651	106679.7928733706	106885.72152921007	107387.04986854398	107825.19365665127	108934.64010606775	93955.79289929618	94017.96347775124	95312.29974495312	104353.66028086479	105337.69014770433	105564.95173758581	105737.25907483243	106768.3772235406	106804.28985724192	107372.86522320771	107786.34445241645	108880.94124833925
3.13	93921.00836518973	94479.0379752019	95997.66634053117	105329.6398182773	105574.13894559987	105713.75334197635	106452.0067391315	106770.02547802197	107328.83861243608	107764.92592327569	108460.20179839942	109479.96432972567	93966.67884094664	94525.90019819698	96027.97139742893	104355.57629440754	105256.08948026177	105462.4856170597	105848.87728742888	106685.33021828675	106884.17642781179	107372.52064803973	107802.58118552432	108910.05455799887	93966.67445147551	94525.89800344894	96027.97359217698	104355.57629440754	105256.08948026177	105462.4856170597	105848.87728742888	106685.33021828675	106884.17642781179	107372.52064803973	107802.58118552432	108910.05455799887	93921.00836518973	93985.09934665867	95278.64111569348	104355.03199731754	105342.94875984383	105572.08466305528	105745.73518505506	106772.49676234504	106803.03885185657	107357.20131886449	107765.02249208969	108856.63004357589
3.17	93887.90720150834	94447.10441653022	95968.8954112915	105335.27153728435	105581.18188647451	105722.07143043984	106451.589737353	106774.07478493899	107325.75938337971	107742.65802729176	108441.64960790474	109477.10896479482	93934.46654952323	94494.14221924379	95996.4570353087	104357.29039125529	105261.06716487657	105470.2440452468	105857.46313495377	106690.70954146869	106881.59540616152	107357.2232663449	107778.90206769777	108884.05339859128	93934.46216002715	94494.14002449575	95996.45923005675	104357.29039125529	105261.06716487657	105470.2440452468	105857.46313495377	106690.70954146869	106881.59540616152	107357.2232663449	107778.90426244581	108884.05339859128	93887.90720150834	93953.31942022507	95246.323476414	104356.76804164569	105348.61340004654	105579.17369358888	105753.89744653238	106776.57899045773	106800.99115355611	107340.51246800949	107742.76556987093	108830.93834339257
3.22	93848.69147462513	94409.03215247815	95933.95724492197	105342.64588483871	105589.79626569897	105731.80732503999	106451.17273554958	106778.87250033917	107321.48401758913	107713.43278558186	108416.64705805738	109471.3499505012	93895.77097750158	94455.91193343258	95958.85225221512	104359.64974352806	105267.7940622828	105479.69242805318	105867.74113187092	106696.97773690862	106876.43775235707	107337.28180146305	107747.78056517747	108849.52126030992	93895.7665880055	94455.90973868454	95958.85444696316	104359.64974352806	105267.7940622828	105479.69242805318	105867.74332661896	106696.97993165666	106876.43775235707	107337.28180146305	107747.78275992551	108849.52345505796	93848.69147462513	93914.87624402854	95207.57742523731	104359.15153612196	105355.9679948935	105587.8473309855	105763.58286197748	106781.39865333831	106796.86283575952	107318.38723054843	107713.55349662431	108796.77931197878
3.26	93818.91096206005	94379.95615348531	95906.83018066756	105348.69021615312	105596.46171020997	105739.05437730778	106450.78646019376	106782.37751019113	107317.70246970854	107689.2532655762	108395.42825083864	109465.16296068889	93866.05630735279	94426.49574876785	95930.10107568285	104361.61404147782	105273.45431298944	105487.0075174853	105875.5654024244	106701.51427751649	106870.51413211007	107321.26015346359	107721.86280612058	108820.47818251276	93866.0519178567	94426.4342958726	95929.88818529753	104361.61404147782	105273.45431298944	105487.0075174853	105875.56759717244	106701.51647226453	106870.51413211007	107321.26015346359	107721.86500086862	108820.4803772608	93818.91096206005	93885.19449507541	95177.87153408068	104361.12680778698	105361.99476822357	105594.56325465154	105770.8847828964	106784.9190264016	106792.05414661912	107300.23887339389	107689.38495035886	108768.13567800073
3.31	93783.52287274132	94345.21990378585	95873.91118089891	105356.29281735406	105604.41766554609	105747.41416598404	106450.08194664647	106786.172226535	107312.4614155534	107658.04616795716	108367.39256159388	109455.56314036748	93830.39826419968	94391.0659592613	95895.49651076604	104364.01728866152	105280.72111798961	105495.78430794005	105884.80308961845	106706.39758801542	106860.55656813244	107301.74007988126	107688.25904551205	108782.5002925516	93830.3938747036	94391.06376451327	95895.50090026212	104364.01728866152	105280.72111798961	105495.78650268808	105884.80528436648	106706.39978276346	106860.55656813244	107301.74007988126	107688.2612402601	108782.50248729964	93783.52287274132	93849.40257241654	95142.2705543517	104363.54322345892	105369.57761669213	105602.60041561528	105779.41576177017	106783.79970579893	106788.75105343723	107277.54958616036	107658.19760544723	108730.71964308896
3.36	93750.04640741937	94312.193361463	95842.15759144182	105363.84274462695	105611.93906111941	105754.9992091757	106449.019689418	106789.22072914374	107306.65192210472	107625.96117179538	108337.84469217143	109444.11095417156	93796.33141212875	94357.20321858354	95862.72675376438	104366.24934564772	105288.05815487719	105504.1111753957	105893.41307934682	106710.16157793661	106847.5790332706	107283.39419555273	107653.50523785321	108742.86317436889	93796.32482788464	94357.2010238355	95862.73114326046	104366.24934564772	105288.05815487719	105504.1111753957	105893.41527409486	106710.16377268465	106847.58122801864	107283.39419555273	107653.50743260125	108742.86756386497	93750.04640741937	93815.04601382877	95108.3046606158	104365.78186468926	105377.10340176153	105610.18326408384	105787.25320081189	106772.70965273035	106791.81272453422	107255.46385413909	107626.13455674092	108691.71461184304
3.42	93712.21995492335	94274.67856296424	95805.54044416826	105372.69635118828	105620.31201825896	105763.07587557923	106447.13001285173	106791.68981874372	107298.94177834957	107586.65546029239	108300.64374236809	109428.18148551497	93757.47123415374	94318.49886759468	95825.40948241466	104368.55821876547	105296.79763464018	105513.45640514395	105902.88340963362	106712.67017295143	106828.144554787	107263.65903681207	107610.61331092055	108693.4221244716	93757.46684465765	94318.49667284664	95825.41606665878	104368.55821876547	105296.79763464018	105513.45640514395	105902.88560438165	106712.67017295143	106828.14674953505	107263.65903681207	107610.61770039168	108693.42651396769	93712.21995492335	93775.6854336996	95069.61786756136	104368.09512730307	105385.92408715215	105618.62425833782	105795.71614254627	106755.2723933922	106794.29278784945	107230.59079432634	107586.85737696246	108643.13170775611
3.48	93676.79674966092	94239.36509500406	95770.56496713193	105381.22294056596	105627.93217739434	105770.05736355862	106444.45681185859	106792.68403880787	107290.45908388283	107546.92396801876	108261.86476999572	109410.22187654226	93720.74654430102	94281.90586252461	95790.38572097133	104370.36230020803	105305.33519775806	105522.06858962036	105911.39902527108	106711.86031157302	106805.52549941593	107246.92848576924	107566.84787494123	108642.32623584883	93720.73996008185	94281.90147302854	95790.38133147525	104370.36230020803	105305.33519775806	105522.06858962036	105911.39683052304	106711.86031157302	106805.52549941593	107246.9262910212	107566.84787494123	108642.32404110079	93676.79674966092	93738.33524115421	95033.10826286697	104369.90140349368	105394.41556058612	105626.31025988946	105803.14096928063	106733.10765049134	106795.28481316556	107208.24169273976	107547.16539012862	108592.99931274987
3.54	93643.59682236757	94206.12346754783	95737.23335508088	105389.33911238433	105634.77978586797	105775.97001009036	106440.93424404725	106792.02122542346	107281.28723910506	107507.26709712861	108221.85015544936	109390.59426038076	93686.04541057022	94247.23545524143	95757.12214605966	104371.58916338987	105313.57208061889	105529.93456036167	105918.94895254399	106705.25412520923	106782.48505274534	107233.36056415843	107522.66982667951	108589.97714711762	93686.08052651392	94247.25301320081	95757.12434078274	104371.58916338987	105313.57208061889	105529.93456036167	105918.94895254399	106705.25412520923	106782.48505274534	107233.36056415843	107522.67421615066	108589.97934184072	93643.59682236757	93702.95373605467	94998.68147241673	104371.12607192749	105402.49661646078	105633.22151598144	105809.51670727477	106706.29662970534	106794.61541556197	107188.8928093549	107507.55460889744	108541.7234549624
3.61	93607.5678671199	94169.88162188989	95700.43184912158	105398.2300296374	105641.8007792622	105781.56880790176	106435.71513734755	106788.94858061122	107269.84602664933	107461.7765905863	108174.07052852168	109366.03943878446	93648.13555772348	94209.28170745882	95720.71569442337	104372.24100305904	105322.71978319316	105538.17363797053	105926.53619050863	106684.93077446765	106761.19601363919	107221.27848577376	107471.26228408444	108527.86363206174	93648.13555772348	94209.27951271078	95720.71349967533	104372.24100305904	105322.71978319316	105538.17363797053	105926.53619050863	106684.93077446765	106761.19381889114	107221.27848577376	107471.26228408444	108527.86363206174	93607.5678671199	93664.1396477386	94961.09205253447	104371.77352210057	105411.34363877798	105640.31274128803	105815.63565997267	106669.70581938332	106791.5142390252	107170.27477649385	107462.13213946954	108480.99043535143
3.68	93574.30868167935	94136.26908231415	95665.86898439261	105406.458133531	105647.79463142157	105785.826615708	106429.31306240187	106783.16981361018	107257.7661430127	107417.8772750763	108125.60394595619	109340.1765483787	93612.857205707	94173.8585021964	95686.57202624588	104372.03250214485	105331.31660445823	105545.42288501131	105932.80219120052	106649.8499496002	106748.32382660847	107212.6355748497	107420.71069255167	108465.1926514775	93612.857205707	94173.8585021964	95686.56983149784	104372.03250214485	105331.31660445823	105545.42288501131	105932.80219120052	106649.8499496002	106748.32382660847	107212.6355748497	107420.71069255167	108465.1926514775	93574.30868167935	93627.93291802435	94926.1890021336	104371.55843694226	105419.52784773572	105646.37243581377	105820.3368065339	106628.45995215903	106785.69377183632	107155.64240293148	107418.31622433518	108419.84480343311
3.76	93539.45391568547	94100.88977193768	95629.06967318135	105415.03300731568	105653.43512939583	105789.14068263011	106420.60650383454	106773.0037487433	107243.4059179579	107370.58707656254	108069.97371149855	109309.59495345232	93575.6408926923	94136.55878880605	95650.88545139319	104370.77271776734	105340.43797008097	105552.5404472445	105938.32856237645	106599.30055281549	106737.98218202306	107206.01841474572	107365.09362655733	108393.73610144635	93575.6408926923	94136.55659405801	95650.8810618971	104370.77271776734	105340.43797008097	105552.5404472445	105938.32856237645	106599.30055281549	106737.97998727502	107206.01841474572	107365.09362655733	108393.73610144635	93539.45391568547	93589.64776356201	94889.43358583326	104370.28987359753	105428.05224236535	105652.08755517153	105823.97350116853	106577.30041591791	106775.45089086286	107143.02261170092	107371.14234736782	108350.13966094144
3.85	93504.0175419348	94064.74449514363	95591.01057759258	105423.64519179211	105658.34038740012	105791.01499596008	106409.21138103778	106756.80652105027	107226.8597256008	107322.16438893291	108007.8360542641	109274.60630792775	93537.54229166375	94098.2758291167	95614.00932407533	104368.11707475853	105349.80514728467	105559.13565989303	105942.41517998523	106537.23532221651	106725.80792429551	107201.52357432568	107306.18005165017	108314.06022651377	93537.54229166375	94098.27363436866	95614.00493457925	104368.11707475853	105349.80514728467	105559.13565989303	105942.41517998523	106537.23532221651	106725.80792429551	107201.52357432568	107306.18005165017	108314.06022651377	93504.0175419348	93550.3727785316	94851.88806088686	104367.62325684851	105436.60077919849	105657.05426604612	105825.84561975046	106517.03707201345	106759.12636788326	107132.854352086	107322.87329200126	108272.79021708597
3.95	93468.98500149931	94028.84722465365	95552.77809703331	105431.97205927271	105662.0955983042	105790.96890630113	106394.83798751968	106732.90573384623	107208.38215651458	107275.45140867989	107940.28395787907	109235.74832467582	93499.63024406898	94060.13772264836	95577.13978097666	104363.77586657662	105359.14818228489	105564.82444229924	105944.17536651687	106467.41166343044	106708.48259700763	107198.872320788	107247.07992325931	108227.68379112647	93499.63024406898	94060.13772264836	95577.13539148058	104363.77586657662	105359.14818228489	105564.82444229924	105944.17536651687	106467.41166343044	106708.48259700763	107198.872320788	107247.07772853623	108227.68379112647	93468.98500149931	93511.21630979559	94814.60810022888	104363.27546442248	105444.85960953972	105660.89726682194	105825.12574296688	106449.65397110283	106735.06316944894	107125.05641848408	107276.36442314138	108189.25597816623
4.05	93438.15101072288	93997.09363517161	95518.56639171645	105439.07864779064	105664.24206019165	105788.88170256087	106379.05337213402	106703.25471131576	107190.17015171675	107236.5122198253	107874.90685510603	109197.64094468005	93466.05501518497	94026.32765589863	95544.30418158368	104358.16390027698	105367.45310228509	105568.91325465604	105942.748781413	106400.19755799421	106685.9118260685	107193.4842186139	107199.9894466676	108144.39097429164	93466.05501518497	94026.32765589863	95544.2997920876	104358.16390027698	105367.45310228509	105568.91325465604	105942.748781413	106400.19755799421	106685.9118260685	107193.4842186139	107199.9894466676	108144.39097429164	93438.15101072288	93476.48444959222	94781.66715300478	104357.65691387872	105451.89157667416	105663.13151855618	105821.36833728981	106384.43708481203	106705.22778825769	107119.62661614708	107237.64909841231	108108.93045833746
4.17	93406.16258340004	93963.98588724609	95482.48037304464	105446.1237834133	105664.9356000237	105783.9808340776	106358.85073243488	106661.6620742004	107169.1115609553	107199.73266134641	107800.21305428432	109153.52215456555	93431.01369575733	93991.0010194502	95509.80057500191	104350.05211795469	105376.17721881179	105571.88933062935	105936.2764745799	106326.36848720204	106651.76596311801	107144.605023766	107198.03392771	108049.51648122627	93431.01369575733	93991.0010194502	95509.79618550582	104350.05211795469	105376.17721881179	105571.89372012542	105936.27866932795	106326.37507144616	106651.7813263543	107144.64452920578	107198.03612245804	108049.56257091017	93406.16258340004	93440.18334578705	94747.36985258917	104349.54513155643	105458.84233820591	105663.93479571542	105812.69031042205	106311.86560364933	106663.40689749576	107114.95400126048	107201.13510422183	108017.81337092421
4.31	93374.93792779667	93931.48388928088	95446.60724478312	105452.49074241528	105663.48267796829	105775.39498655274	106334.47588002824	106608.13879616548	107146.1808516119	107168.58043235353	107719.16546289899	109105.597674342	93396.60665801451	93956.26696449878	95475.63056984791	104339.16617630424	105384.85524567954	105572.93402987349	105921.14589358648	106253.26368268953	106603.968778206	107100.17457967917	107198.38508712211	107946.97354461852	93396.60665801451	93956.26696449878	95475.62837509987	104339.16617630424	105384.85524567954	105572.93402987349	105921.14589358648	106253.26368268953	106603.968778206	107100.17457967917	107198.38508712211	107946.97354461852	93374.93792779667	93404.4967709593	94713.77926046889	104338.67235839422	105465.07980719823	105662.63331115009	105796.56550936447	106237.92899030296	106609.64439214893	107110.78178855298	107170.26160803056	107919.81794863958
4.46	93347.74721587403	93903.0048613061	95414.77464444646	105457.34552123958	105659.71429857596	105763.40947700701	106308.52519977569	106549.13743138658	107123.8734502381	107145.73092863776	107639.94828995765	109058.50061350617	93366.47937555837	93925.80608061486	95445.40232905673	104326.40372657577	105392.62903707798	105571.4372128822	105895.14253943085	106193.11666033145	106547.22361261681	107066.71347759351	107198.88548927625	107847.41107345521	93366.47937555837	93925.80388586682	95445.4001343087	104326.40372657577	105392.62903707798	105571.4372128822	105895.14253943085	106193.11666033145	106547.22361261681	107066.71347759351	107198.88548927625	107847.41107345521	93347.74721587403	93373.21944142791	94684.44208665879	104325.94282986141	105469.759006304	105659.06465367979	105772.2586940972	106173.46051247037	106550.43891595192	107106.831245198	107147.65352639969	107825.21999362776
4.64	93322.40009085869	93876.22676169079	95384.31156578954	105460.821999367	105652.93033777055	105746.24875569745	106279.04317271964	106481.27368105418	107100.42697550428	107128.08077888931	107555.43519418509	109008.29140239334	93338.1517850487	93897.06587782281	95416.53263623005	104310.43475250434	105400.24041724612	105566.44855455215	105852.97048928177	106144.5776511804	106478.04740397887	107040.19874754353	107199.04570575849	107742.36612605181	93338.1517850487	93897.06368307477	95416.53044148201	104310.43475250434	105400.24041724612	105566.44855455215	105852.97048928177	106144.5776511804	106478.04740397887	107040.19874754353	107199.04570575849	107742.36612605181	93322.40009085869	93343.7505828601	94656.94849978093	104310.03750340833	105472.95455693168	105652.58795732567	105735.17406586517	106116.00863858583	106482.39080690884	107101.9281819667	107130.22065653265	107726.09208222726
4.85	93300.33191682176	93852.79345544522	95357.39519717242	105462.09934172886	105643.03203194012	105723.97427549434	106248.40890386523	106410.68405580061	107077.49407141285	107115.88676845435	107470.68067632764	108958.17876011948	93313.62768990004	93872.11600187853	95391.11747407535	104292.05375223211	105407.26799490942	105556.73241268437	105798.09524752648	106111.10118585844	106403.00244374506	107020.84766941065	107198.16122299658	107639.1142863508	93313.625495152	93872.11600187853	95391.1152793273	104292.05375223211	105407.26799490942	105556.73460743242	105798.09524752648	106111.10118585844	106403.00244374506	107020.84766941065	107198.16122299658	107639.1142863508	93300.33191682176	93318.30469425776	94633.14208664285	104291.75526674805	105473.78197626947	105643.19663791845	105686.11051233152	106071.5430785553	106411.66510740147	107095.25615321158	107118.20881003539	107629.44642891498
5.11	93281.66559952874	93832.78175867596	95334.01237010684	105460.20088617042	105629.7735695536	105695.66643771707	106217.22594844969	106338.85000940583	107054.78503144694	107107.99885023265	107384.47982063392	108907.50206804818	93292.72492614969	93850.7633151291	95369.07124749386	104270.98199300736	105413.78419667837	105539.87456635496	105736.42287650247	106087.22015136182	106324.61927438564	107006.38868079381	107194.88666151426	107537.82454987644	93292.72273140165	93850.7633151291	95369.06905274582	104270.98199300736	105413.78419667837	105539.87456635496	105736.42287650247	106087.22015136182	106324.61927438564	107006.38868079381	107194.88666151426	107537.82454987644	93281.66559952874	93296.57890064076	94612.91311001714	104270.81958177708	105471.13950172396	105626.26855970164	105630.75901062558	106038.82599545672	106339.71473943535	107084.9825457905	107110.46574508457	107535.50250829541
5.43	93267.71140256213	93817.63361972316	95315.90790786322	105454.02487007336	105614.75053111438	105663.19955569555	106188.65913060316	106272.8495986632	107033.48062910451	107104.12073353806	107302.69040500953	108859.52271919847	93277.03029535884	93834.6055928509	95352.00928974635	104249.10915137142	105419.46639484048	105514.49232539593	105679.76111128893	106068.21584314495	106252.35066822804	106995.95485689049	107187.09092266038	107448.09454215222	93277.0281006108	93834.60339810286	95352.0070949983	104249.10915137142	105419.46639484048	105514.49232539593	105679.76111128893	106068.21584314495	106252.35066822804	106995.95485689049	107187.09092266038	107448.09454215222	93267.71140256213	93280.25437766116	94597.75838679526	104249.089398664	105463.8090490805	105563.8390012023	105616.87724029442	106017.20993914196	106273.55850173153	107069.34717314686	107106.63152330092	107452.77813075407
5.85	93258.7370849334	93807.54656573586	95303.09278423166	105442.7043686601	105599.61775539786	105628.46550074413	106164.24038326065	106215.32090864713	107013.05851480088	107103.16821363679	107227.82321924229	108815.11202781906	93266.67109281405	93823.75696189218	95340.09401208804	104227.91009686008	105424.29703146128	105481.09048145748	105633.47391180655	106048.79014365352	106192.31777269323	106988.06474392074	107171.0626904168	107376.24513252114	93266.67109281405	93823.75696189218	95340.09181734	104227.91009686008	105424.29703146128	105481.09048145748	105633.47391180655	106048.79014365352	106192.31777269323	106988.06474392074	107171.0626904168	107376.24513252114	93258.7370849334	93269.4035519544	94587.84252303041	104227.99349723574	105450.9324725537	105504.70595164075	105603.60999891572	106003.83954468019	106216.0671224072	107046.38134785976	107105.90506227322	107385.35771915171
6.44	93254.18298636616	93802.219916457	95295.9093795822	105427.45088187618	105587.37326578291	105596.15225098569	106146.08105239086	106170.27374085979	106993.27068215715	107104.38410307842	107166.63588713614	108776.82906810477	93261.34224878716	93818.03964778638	95333.47026776487	104210.23799965618	105427.88105216785	105446.56712214333	105599.22489579793	106026.61442703742	106151.67326595812	106981.51562098107	107145.41049567328	107330.23008159624	93261.34224878716	93818.03964778638	95333.46807301683	104210.23799965618	105427.88105216785	105446.56712214333	105599.22489579793	106026.61442703742	106151.67326595812	106981.51562098107	107145.41049567328	107330.23008159624	93254.18298636616	93263.79816989889	94582.7704643247	104210.34115273926	105434.07243147625	105455.94527308724	105593.09716413282	105996.79879855359	106170.9497227075	107017.09904272573	107107.18898885422	107337.9753412951
7.37	93253.34898275929	93800.93379512796	95293.56539052076	105413.36719487494	105572.57409146921	105579.68506948322	106135.34435348243	106140.67539225737	106975.85098077836	107106.53714921001	107126.40179796034	108748.36540334132	93260.1790332486	93816.61525743056	95331.41598522029	104199.37400548614	105419.58271638684	105431.42337268661	105577.13916377666	106005.93991688374	106131.33894147632	106975.6446746122	107119.68148479822	107308.38577165987	93260.1790332486	93816.61525743056	95331.41379047224	104199.37400548614	105419.58271638684	105431.42337268661	105577.13916377666	106005.93991688374	106131.34113622436	106975.6446746122	107119.68148479822	107308.38577165987	93253.34898275929	93262.51863281397	94581.72357033251	104199.43984787747	105418.81455519625	105423.84491371413	105586.65558374736	105994.69184210592	106141.27016850242	106989.8468779328	107109.35739819714	107311.02605145735
9.28	93254.17859687007	93801.62075071587	95293.93191316914	105406.8114876662	105565.99863155306	105573.57489577749	106125.18706760772	106134.77591418893	106966.48380357464	107105.67461390357	107112.61220697203	108734.20928970464	93260.96694717156	93817.31318675868	95331.8856609268	104196.7490889	105416.2050018464	105421.67869911926	105573.39273183979	105993.25428328679	106126.16592446054	106970.10074547688	107109.20157121099	107301.63034255405	93260.96694717156	93817.31318675868	95331.88346617876	104196.7490889	105416.2050018464	105421.67869911926	105573.39273183979	105993.25428328679	106126.16811920858	106970.10074547688	107109.20157121099	107301.63034255405	93254.17859687007	93263.29337824868	94582.53343171094	104196.78639959174	105405.7799569103	105423.77468182672	105574.42645734374	105999.98337544108	106127.10308112553	106980.3897161093	107107.04413560827	107300.96972391767
13.8	93143.7653	93655.83033824233	95072.69929139073	105261.96481612673	105408.9206388619	105416.90512592257	105968.14199611224	105994.72037380551	106832.21580915948	106952.1213837718	106970.53969473578	108586.49627946917	93094.24743399613	93663.28150192824	95192.92310419453	104034.99409185113	105276.31187266832	105284.05054812305	105437.52476740019	105848.72804468685	105992.39394272839	106824.95778315148	106973.99642015579	107167.82105013017	93094.24743399613	93663.28369667628	95192.92310419453	104034.99409185113	105276.31406741636	105284.05054812305	105437.52476740019	105848.72804468685	105992.39174798035	106824.95997789952	106973.99642015579	107167.82105013017	93080.61805946512	93143.7653	94437.70212338278	104034.95458641133	105256.24311249988	105293.71621083577	105434.66281822522	105866.85006486489	105990.55474531716	106845.18895455019	106970.40800995313	107161.64283931
42.0	93143.7653	93655.83033824233	95072.69929139073	105261.96481612673	105408.9206388619	105416.90512592257	105968.14199611224	105994.72037380551	106832.21580915948	106952.1213837718	106970.53969473578	108586.49627946917	93094.24743399613	93663.28150192824	95192.92310419453	104034.99409185113	105276.31187266832	105284.05054812305	105437.52476740019	105848.72804468685	105992.39394272839	106824.95778315148	106973.99642015579	107167.82105013017	93094.24743399613	93663.28369667628	95192.92310419453	104034.99409185113	105276.31406741636	105284.05054812305	105437.52476740019	105848.72804468685	105992.39174798035	106824.95997789952	106973.99642015579	107167.82105013017	93080.61805946512	93143.7653	94437.70212338278	104034.95458641133	105256.24311249988	105293.71621083577	105434.66281822522	105866.85006486489	105990.55474531716	106845.18895455019	106970.40800995313	107161.64283931
